Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1581206400000,9895.04,10166.0,9880.75,10151.75,43408.475616,1581292799999,437441704.90539634,536848,22408.277327,225799470.0027466,0,2020-02-09
ETHUSDT,1581206400000,223.01,230.65,222.86,228.49,350336.24399,1581292799999,79674647.0001999,183735,172523.02255,39249445.3995473,0,2020-02-09
BNBUSDT,1581206400000,21.7871,24.3814,21.7746,24.38,2853749.06,1581292799999,66216976.912365,140819,1513922.56,35114265.221308,0,2020-02-09
NEOUSDT,1581206400000,12.667,14.209,12.666,14.201,1007857.174,1581292799999,13592358.730015,39386,518216.16,6998001.61511,0,2020-02-09
LTCUSDT,1581206400000,76.56,78.43,75.0,77.0,475670.64062,1581292799999,36581176.1136014,72113,236135.70686,18159176.0879377,0,2020-02-09
QTUMUSDT,1581206400000,2.598,2.724,2.576,2.697,1853764.305,1581292799999,4933359.729492,26875,924014.312,2460480.240215,0,2020-02-09
ADAUSDT,1581206400000,0.06001,0.0624,0.05997,0.06188,200981732.1,1581292799999,12324462.48734,34027,98646492.0,6050705.439671,0,2020-02-09
XRPUSDT,1581206400000,0.27731,0.28924,0.27622,0.28257,151863434.1,1581292799999,42852878.727218,109462,74021758.5,20894169.763567,0,2020-02-09
EOSUSDT,1581206400000,4.7635,5.0463,4.7606,5.0111,8260536.45,1581292799999,40854948.011276,83711,4381492.17,21683557.438798,0,2020-02-09
TUSDUSDT,1581206400000,0.9996,1.0013,0.9981,0.9992,11413700.26,1581292799999,11409050.701396,18114,5139009.43,5137366.667546,0,2020-02-09
IOTAUSDT,1581206400000,0.3073,0.3238,0.307,0.3226,13159366.08,1581292799999,4153096.731923,12105,6911815.87,2181887.895829,0,2020-02-09
XLMUSDT,1581206400000,0.07088,0.07396,0.07077,0.07327,144881970.7,1581292799999,10527442.077826,41431,71047940.1,5162281.789773,0,2020-02-09
ONTUSDT,1581206400000,0.8458,0.9283,0.8457,0.9188,8990705.04,1581292799999,8088905.12046,29910,4505745.67,4054504.369337,0,2020-02-09
TRXUSDT,1581206400000,0.02179,0.02272,0.02131,0.02206,872889180.3,1581292799999,19264851.207129,51201,415033635.3,9163144.864708,0,2020-02-09
ETCUSDT,1581206400000,11.6965,12.1486,11.2759,11.7025,3054471.27,1581292799999,35859242.327942,105417,1443477.39,16955833.069201,0,2020-02-09
ICXUSDT,1581206400000,0.4056,0.4594,0.402,0.438,33283329.6,1581292799999,14356367.443591,53716,17463275.09,7541214.905603,0,2020-02-09
NULSUSDT,1581206400000,0.347,0.3825,0.3396,0.3609,877091.1,1581292799999,319722.407384,2736,519325.95,189609.882678,0,2020-02-09
VETUSDT,1581206400000,0.006669,0.00688,0.006653,0.006825,616968900.0,1581292799999,4178274.907018,23162,311423870.0,2109156.995906,0,2020-02-09
PAXUSDT,1581206400000,0.9995,1.0006,0.998,0.9993,3107269.59,1581292799999,3105716.196582,6159,1385618.15,1384977.227498,0,2020-02-09
USDCUSDT,1581206400000,0.9993,1.0006,0.998,0.9993,8770763.26,1581292799999,8766461.527459,17187,3750604.0,3749185.821584,0,2020-02-09
LINKUSDT,1581206400000,3.4179,3.4984,3.233,3.4945,6151025.56,1581292799999,20655537.547869,60824,3113360.36,10469597.719195,0,2020-02-09
WAVESUSDT,1581206400000,1.0577,1.1233,1.0549,1.11,1068408.49,1581292799999,1174284.469585,6056,539281.27,592995.655887,0,2020-02-09
BTTUSDT,1581206400000,0.0004654,0.0004993,0.0004598,0.0004727,5390495816.0,1581292799999,2563677.1964481,20688,2496497740.0,1190189.9819197,0,2020-02-09
USDSUSDT,1581206400000,0.9989,1.0036,0.9989,1.0001,39691.09,1581292799999,39730.677153,443,32752.19,32790.554811,0,2020-02-09
ONGUSDT,1581206400000,0.158,0.1644,0.1577,0.1621,532544.73,1581292799999,85534.012289,1291,131538.75,21223.222028,0,2020-02-09
