Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1695513600000,26575.97,26738.54,26122.08,26248.38,15706.65771,1695599999999,416368301.3736848,545045,7547.06342,200078452.01675767,0,2023-09-24
ETHUSDT,1695513600000,1593.85,1601.12,1570.01,1580.71,137517.8533,1695599999999,218549215.974009,307377,69567.5288,110560825.810273,0,2023-09-24
BNBUSDT,1695513600000,210.4,211.2,206.5,208.3,185179.502,1695599999999,38827637.9994,73786,89976.809,18871100.9621,0,2023-09-24
NEOUSDT,1695513600000,7.44,7.45,7.21,7.25,148180.98,1695599999999,1088753.9688,6373,63796.04,468941.0421,0,2023-09-24
LTCUSDT,1695513600000,65.06,65.1,63.25,63.58,207773.25,1695599999999,13399437.45659,39764,96939.782,6253028.66433,0,2023-09-24
QTUMUSDT,1695513600000,2.207,2.222,2.159,2.17,237284.7,1695599999999,520174.5476,3882,93031.9,204070.8683,0,2023-09-24
ADAUSDT,1695513600000,0.246,0.2463,0.2416,0.2427,27611468.8,1695599999999,6758618.41213,21445,13291126.9,3254863.50707,0,2023-09-24
XRPUSDT,1695513600000,0.5076,0.5118,0.4984,0.5021,112889323.0,1695599999999,57298613.7007,62706,53403822.0,27105177.2735,0,2023-09-24
EOSUSDT,1695513600000,0.582,0.587,0.568,0.571,5613425.7,1695599999999,3245123.2709,7316,2637985.8,1525110.1881,0,2023-09-24
TUSDUSDT,1695513600000,0.9988,0.9988,0.9985,0.9985,20994084.0,1695599999999,20966206.0388,17990,8131658.0,8121362.5285,0,2023-09-24
IOTAUSDT,1695513600000,0.1514,0.1517,0.1485,0.1487,4659391.0,1695599999999,699676.8765,3762,2134277.0,320790.4365,0,2023-09-24
XLMUSDT,1695513600000,0.1141,0.1142,0.1119,0.1123,26001697.0,1695599999999,2942016.6079,11886,11219324.0,1269681.0441,0,2023-09-24
ONTUSDT,1695513600000,0.1763,0.1774,0.1646,0.1656,8902496.0,1695599999999,1519203.8932,9295,4207898.0,717250.4826,0,2023-09-24
TRXUSDT,1695513600000,0.08361,0.08448,0.08343,0.0836,138117429.6,1695599999999,11601091.365722,47873,71212439.3,5982631.119423,0,2023-09-24
