Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1642291200000,43084.29,43475.0,42581.79,43071.66,20602.35271,1642377599999,887203134.0531468,732171,10052.19291,432899939.6738643,0,2022-01-16
ETHUSDT,1642291200000,3326.51,3393.6,3269.62,3346.88,210782.2277,1642377599999,701885138.83374,495317,105304.5398,350817972.668298,0,2022-01-16
BNBUSDT,1642291200000,494.5,506.0,488.6,498.6,507042.332,1642377599999,251862226.2236,389752,255573.101,126955976.8741,0,2022-01-16
NEOUSDT,1642291200000,25.31,25.44,24.68,25.16,180513.89,1642377599999,4541773.107,19520,86056.68,2166752.5304,0,2022-01-16
LTCUSDT,1642291200000,147.6,149.0,143.2,146.4,323952.665,1642377599999,47287761.5219,89758,155697.406,22741126.1644,0,2022-01-16
QTUMUSDT,1642291200000,8.245,8.25,7.908,8.044,757317.5,1642377599999,6100532.4489,27180,364319.2,2933198.7757,0,2022-01-16
ADAUSDT,1642291200000,1.292,1.422,1.286,1.41,247977037.4,1642377599999,342364572.2918,615823,124921128.8,172408668.98,0,2022-01-16
XRPUSDT,1642291200000,0.7791,0.7884,0.768,0.7784,125068081.0,1642377599999,97287674.5834,157210,61255756.0,47661753.2612,0,2022-01-16
EOSUSDT,1642291200000,2.91,2.949,2.866,2.903,6193511.7,1642377599999,18021780.1756,49477,3032465.1,8825495.1618,0,2022-01-16
TUSDUSDT,1642291200000,0.9997,0.9998,0.9997,0.9998,30224387.0,1642377599999,30216826.8491,8867,15071652.0,15068637.6696,0,2022-01-16
IOTAUSDT,1642291200000,1.1257,1.1606,1.1161,1.1373,6469627.0,1642377599999,7375208.5997,34074,3281469.0,3740112.8687,0,2022-01-16
XLMUSDT,1642291200000,0.259,0.2625,0.2543,0.2589,63917652.0,1642377599999,16520207.2716,58022,32184158.0,8317527.5625,0,2022-01-16
ONTUSDT,1642291200000,0.6462,0.6588,0.6361,0.6502,7410143.0,1642377599999,4800418.7539,26210,3731729.0,2416931.7708,0,2022-01-16
TRXUSDT,1642291200000,0.06841,0.07039,0.06829,0.06988,1278605074.3,1642377599999,89023028.038211,146613,652319140.0,45419683.333509,0,2022-01-16
ETCUSDT,1642291200000,32.83,32.85,31.97,32.28,385190.1,1642377599999,12460293.5689,31208,183456.32,5934150.8662,0,2022-01-16
ICXUSDT,1642291200000,1.053,1.068,1.031,1.062,3244547.0,1642377599999,3397665.6687,11647,1428178.3,1496934.0264,0,2022-01-16
NULSUSDT,1642291200000,0.6455,0.6464,0.5942,0.6085,7916947.0,1642377599999,4873584.3054,23810,3264790.0,2015137.2382,0,2022-01-16
VETUSDT,1642291200000,0.07851,0.07979,0.0771,0.07844,309592034.4,1642377599999,24300919.285067,81900,141775992.9,11125709.303801,0,2022-01-16
USDCUSDT,1642291200000,0.9995,0.9998,0.9994,0.9997,58881115.0,1642377599999,58853427.6796,21449,33847185.0,33832670.9927,0,2022-01-16
LINKUSDT,1642291200000,25.17,26.34,24.65,25.5,4415951.38,1642377599999,113329790.2881,210237,2171063.07,55741182.5784,0,2022-01-16
WAVESUSDT,1642291200000,14.52,14.92,14.11,14.29,443652.34,1642377599999,6395515.5441,23246,193676.5,2797804.2001,0,2022-01-16
