Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1624924800000,34494.89,36600.0,34225.43,35911.73,90788.79622,1625011199999,3233947791.8633885,1673802,45376.587629,1616093004.8521647,0,2021-06-29
ETHUSDT,1624924800000,2084.42,2245.0,2073.57,2165.33,831257.23277,1625011199999,1804733069.9829893,1536044,421410.27571,915112793.5954355,0,2021-06-29
BNBUSDT,1624924800000,290.0,315.6,289.19,300.79,2126079.3416,1625011199999,646844599.029175,834590,1102485.915,335427815.865861,0,2021-06-29
NEOUSDT,1624924800000,33.173,36.939,32.999,35.148,1495720.348,1625011199999,52816710.747286,102719,744395.128,26268349.880944,0,2021-06-29
LTCUSDT,1624924800000,137.68,149.18,137.24,144.2,898148.69711,1625011199999,129346046.6291988,384677,442734.24354,63712604.4573024,0,2021-06-29
QTUMUSDT,1624924800000,6.326,7.678,6.29,7.566,3779318.797,1625011199999,26688846.549647,75233,1943752.666,13711308.449479,0,2021-06-29
ADAUSDT,1624924800000,1.3261,1.42,1.319,1.373,287571860.2,1625011199999,394907812.3152,571006,148138277.77,203465588.494997,0,2021-06-29
XRPUSDT,1624924800000,0.6444,0.734,0.6417,0.7063,718445315.27,1625011199999,499125657.535112,525011,364456247.03,253260506.269588,0,2021-06-29
EOSUSDT,1624924800000,3.8526,4.2923,3.8382,4.1289,22443557.94,1625011199999,92021417.004339,194321,11323811.29,46413919.583609,0,2021-06-29
TUSDUSDT,1624924800000,0.9999,1.0,0.999,1.0,7294645.33,1625011199999,7292817.94024,4808,3883937.7,3883032.449552,0,2021-06-29
IOTAUSDT,1624924800000,0.8201,0.8958,0.8175,0.8432,16416036.65,1625011199999,14074650.706751,43351,8359470.18,7174723.343551,0,2021-06-29
XLMUSDT,1624924800000,0.26349,0.29374,0.26237,0.2832,160513261.7,1625011199999,44924572.269802,139138,84150395.2,23562679.661855,0,2021-06-29
ONTUSDT,1624924800000,0.6571,0.7309,0.6541,0.7183,36419185.0,1625011199999,25521165.305968,80744,18541547.67,12984815.564566,0,2021-06-29
TRXUSDT,1624924800000,0.06532,0.06983,0.06512,0.06793,1205854194.3,1625011199999,82115877.726739,188084,642502239.4,43778455.606977,0,2021-06-29
ETCUSDT,1624924800000,43.355,58.821,43.12,56.829,7683256.758,1625011199999,411387247.34646,1053023,3869864.058,207148371.738224,0,2021-06-29
ICXUSDT,1624924800000,0.7637,0.847,0.7588,0.8184,12143355.45,1625011199999,9877581.841114,32996,6114440.09,4976507.155109,0,2021-06-29
NULSUSDT,1624924800000,0.3738,0.4098,0.3721,0.3952,3469367.24,1625011199999,1358893.117716,8609,1782780.4,698139.997957,0,2021-06-29
VETUSDT,1624924800000,0.07943,0.09504,0.07895,0.09008,1890978743.2,1625011199999,167047921.706676,294274,932250183.3,82306829.048045,0,2021-06-29
PAXUSDT,1624924800000,0.9998,1.0001,0.9992,1.0,2490492.23,1625011199999,2489762.860586,2183,1300992.79,1300579.74186,0,2021-06-29
USDCUSDT,1624924800000,0.9999,1.0003,0.9993,0.9999,161669966.11,1625011199999,161615109.747693,53782,70312118.85,70294308.384028,0,2021-06-29
LINKUSDT,1624924800000,18.83,20.546,18.752,19.535,7920272.502,1625011199999,156696688.26957,355754,3883271.946,76824573.352917,0,2021-06-29
WAVESUSDT,1624924800000,14.146,15.883,14.058,15.413,1257949.155,1625011199999,18866277.872539,56387,609277.69,9129238.298295,0,2021-06-29
BTTUSDT,1624924800000,0.002582,0.0028916,0.0025684,0.0027849,16487033730.0,1625011199999,45837566.3855852,146555,8432464037.0,23441345.2092011,0,2021-06-29
ONGUSDT,1624924800000,0.598,0.6821,0.5829,0.6821,5209848.33,1625011199999,3269585.870179,18590,2632780.05,1657228.092294,0,2021-06-29
HOTUSDT,1624924800000,0.005953,0.006608,0.005931,0.006248,3412864742.0,1625011199999,21419968.222958,69693,1814196778.0,11382222.773086,0,2021-06-29
ZILUSDT,1624924800000,0.08004,0.08869,0.0794,0.08619,339593194.6,1625011199999,28894793.426019,94129,170119943.8,14469806.405495,0,2021-06-29
ZRXUSDT,1624924800000,0.7032,0.75,0.6939,0.7271,8440843.69,1625011199999,6068178.834033,24095,4401340.1,3162425.961451,0,2021-06-29
FETUSDT,1624924800000,0.21068,0.23707,0.20896,0.2231,40342851.7,1625011199999,9003315.873488,19599,24632305.5,5493938.202703,0,2021-06-29
BATUSDT,1624924800000,0.5577,0.6194,0.5552,0.5866,11975354.65,1625011199999,7077915.07734,31632,6015737.4,3556427.069008,0,2021-06-29
XMRUSDT,1624924800000,213.25,227.04,212.17,217.89,119238.18174,1625011199999,26204270.6360418,73139,57788.95743,12696975.028113,0,2021-06-29
ZECUSDT,1624924800000,118.0,129.67,116.1,126.49,280397.06541,1625011199999,34304264.4863781,137524,147755.28157,18072462.9318838,0,2021-06-29
IOSTUSDT,1624924800000,0.019828,0.022159,0.019828,0.021902,1110576192.0,1625011199999,23666880.302323,68397,569319368.0,12131162.969405,0,2021-06-29
CELRUSDT,1624924800000,0.02675,0.03196,0.02664,0.03028,338739531.9,1625011199999,10043491.71383,38507,180872430.0,5352235.677024,0,2021-06-29
DASHUSDT,1624924800000,132.25,148.18,130.47,140.85,169862.10546,1625011199999,23792306.1619472,77954,87031.25046,12180689.1907571,0,2021-06-29
NANOUSDT,1624924800000,4.8795,5.55,4.804,5.2495,2222890.18,1625011199999,11602291.542886,44095,1114066.01,5820943.938651,0,2021-06-29
OMGUSDT,1624924800000,3.8691,4.3751,3.8472,4.2251,5300265.75,1625011199999,21895463.899903,142515,2685496.69,11098051.070829,0,2021-06-29
THETAUSDT,1624924800000,6.93,7.4,6.88,7.122,13815154.314,1625011199999,99322812.295909,225158,6814303.591,48999071.625424,0,2021-06-29
ENJUSDT,1624924800000,1.0282,1.1362,1.0252,1.0922,21249787.86,1625011199999,22977281.293999,70173,10681991.29,11551212.085251,0,2021-06-29
MITHUSDT,1624924800000,0.03781,0.04153,0.03752,0.03963,64675807.8,1625011199999,2569893.833071,18948,32584899.4,1296814.214241,0,2021-06-29
