Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1657497600000,20861.11,20868.48,19875.23,19963.61,137535.40724,1657583999999,2813718031.1093426,3232941,66869.47065,1368289522.9848232,0,2022-07-11
ETHUSDT,1657497600000,1168.37,1171.29,1091.71,1096.4,1201652.3048,1657583999999,1370709630.79611,1165044,597646.0363,681716660.921294,0,2022-07-11
BNBUSDT,1657497600000,234.7,235.0,225.1,225.6,419335.067,1657583999999,96787885.921,194203,204467.196,47197503.5514,0,2022-07-11
NEOUSDT,1657497600000,9.25,9.27,8.29,8.36,314349.37,1657583999999,2755519.8343,13214,143996.41,1265737.5521,0,2022-07-11
LTCUSDT,1657497600000,52.12,52.25,48.26,48.71,458088.601,1657583999999,23212879.64453,69902,221198.437,11210165.43488,0,2022-07-11
QTUMUSDT,1657497600000,2.937,2.941,2.678,2.693,617100.3,1657583999999,1738321.9255,9789,315491.8,889598.0273,0,2022-07-11
ADAUSDT,1657497600000,0.4625,0.4628,0.4316,0.4347,162045832.1,1657583999999,72500824.71716,165486,76861826.2,34383623.09652,0,2022-07-11
XRPUSDT,1657497600000,0.3256,0.3292,0.3108,0.3152,246538517.0,1657583999999,79546363.024,133558,130435120.0,42089487.4209,0,2022-07-11
EOSUSDT,1657497600000,1.004,1.005,0.934,0.94,5414442.9,1657583999999,5293793.1196,17730,2361099.8,2309287.6936,0,2022-07-11
TUSDUSDT,1657497600000,1.0007,1.0011,1.0006,1.0009,10316949.0,1657583999999,10325236.2367,9190,4094989.0,4098198.4363,0,2022-07-11
IOTAUSDT,1657497600000,0.2973,0.2973,0.2635,0.2664,15265420.0,1657583999999,4256800.3871,25240,7505677.0,2089244.0505,0,2022-07-11
XLMUSDT,1657497600000,0.1075,0.108,0.101,0.1013,58728489.0,1657583999999,6168771.4695,25047,29133753.0,3065190.8142,0,2022-07-11
ONTUSDT,1657497600000,0.2526,0.2529,0.2216,0.2258,9658008.0,1657583999999,2303083.8892,14241,4685433.0,1110882.547,0,2022-07-11
TRXUSDT,1657497600000,0.06764,0.06775,0.06451,0.06475,568957000.6,1657583999999,37553791.912436,114876,277250811.4,18306200.293057,0,2022-07-11
