Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1698278400000,34496.05,34824.13,33751.0,34151.66,39744.66255,1698364799999,1363077907.10912,1382785,18528.43061,635547858.4928182,0,2023-10-26
ETHUSDT,1698278400000,1787.15,1865.54,1762.21,1803.38,431169.0453,1698364799999,781481904.959697,901019,216166.7856,391693373.21916705,0,2023-10-26
BNBUSDT,1698278400000,222.1,228.1,219.2,223.2,726200.668,1698364799999,162660929.0755,235180,348408.455,78070970.292,0,2023-10-26
NEOUSDT,1698278400000,7.77,8.39,7.37,8.31,994670.01,1698364799999,7844699.9745,36438,469876.3,3706198.3369,0,2023-10-26
LTCUSDT,1698278400000,68.7,70.63,66.13,68.76,594733.362,1698364799999,41004144.83722,119979,285848.917,19714978.95212,0,2023-10-26
QTUMUSDT,1698278400000,2.455,2.526,2.33,2.515,666315.8,1698364799999,1639274.1474,10624,300736.6,739104.5931,0,2023-10-26
ADAUSDT,1698278400000,0.2809,0.298,0.28,0.2872,126349394.6,1698364799999,36497978.93554,136549,59179552.7,17125991.07904,0,2023-10-26
XRPUSDT,1698278400000,0.5552,0.5695,0.5426,0.5533,397423009.0,1698364799999,220409474.949,239506,184267960.0,102188634.8833,0,2023-10-26
EOSUSDT,1698278400000,0.595,0.62,0.573,0.598,25426418.4,1698364799999,15252167.1686,31370,12989863.9,7794007.1667,0,2023-10-26
TUSDUSDT,1698278400000,0.9985,0.9987,0.9975,0.9979,101444968.0,1698364799999,101241919.3002,67994,52195155.0,52091494.0043,0,2023-10-26
IOTAUSDT,1698278400000,0.1569,0.161,0.1512,0.1575,11606880.0,1698364799999,1821871.7782,12277,5296053.0,832383.9133,0,2023-10-26
XLMUSDT,1698278400000,0.1143,0.1168,0.1105,0.1132,61143214.0,1698364799999,6956021.2691,31017,29721636.0,3381573.9352,0,2023-10-26
ONTUSDT,1698278400000,0.1867,0.191,0.1778,0.1895,6290615.0,1698364799999,1169383.1893,9300,2733106.0,507781.2667,0,2023-10-26
TRXUSDT,1698278400000,0.09351,0.09377,0.092,0.09285,314050747.8,1698364799999,29208696.397215,97558,157614478.6,14659121.5263,0,2023-10-26
ETCUSDT,1698278400000,16.38,17.17,15.8,16.56,1466815.43,1698364799999,24319068.6083,64841,666874.13,11072002.3247,0,2023-10-26
ICXUSDT,1698278400000,0.2192,0.2199,0.2021,0.2097,10336390.1,1698364799999,2191065.29866,15010,4054764.3,861293.38894,0,2023-10-26
NULSUSDT,1698278400000,0.1924,0.1976,0.1892,0.1944,1860386.0,1698364799999,360546.0537,4503,983200.0,190769.7483,0,2023-10-26
VETUSDT,1698278400000,0.01913,0.01965,0.0183,0.01874,889516410.3,1698364799999,16914825.399494,80217,433383309.7,8242706.500107,0,2023-10-26
