Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1628035200000,38207.04,39969.66,37508.56,39723.18,52329.35243,1628121599999,2028792778.184805,1220555,26804.211169,1039347051.5555264,0,2021-08-04
ETHUSDT,1628035200000,2508.51,2772.71,2457.68,2724.78,954590.7536,1628121599999,2498364633.894655,1839302,487804.51345,1277999531.487594,0,2021-08-04
BNBUSDT,1628035200000,323.44,337.39,319.78,334.77,969671.4228,1628121599999,318558568.225493,564546,507183.2848,166652398.554635,0,2021-08-04
NEOUSDT,1628035200000,41.49,44.782,40.822,43.64,699085.424,1628121599999,30158970.667075,80897,349300.996,15076062.423956,0,2021-08-04
LTCUSDT,1628035200000,138.49,144.5,135.54,142.57,486488.33119,1628121599999,68311414.3237331,153814,240077.49556,33722732.502061,0,2021-08-04
QTUMUSDT,1628035200000,7.774,8.055,7.443,7.993,1949525.57,1628121599999,15155327.041272,36461,933992.804,7268345.10563,0,2021-08-04
ADAUSDT,1628035200000,1.3697,1.3938,1.323,1.3765,182865692.1,1628121599999,248779803.387754,809373,92009360.47,125164130.634882,0,2021-08-04
XRPUSDT,1628035200000,0.7136,0.7398,0.6952,0.731,330543019.03,1628121599999,237584357.639538,286411,163414914.9,117499934.578032,0,2021-08-04
EOSUSDT,1628035200000,4.0244,4.1535,3.9254,4.1142,14852637.52,1628121599999,60291282.84346,141918,7473106.77,30333381.379503,0,2021-08-04
TUSDUSDT,1628035200000,1.0,1.0003,0.9999,1.0001,8282449.88,1628121599999,8282966.984884,7136,4168562.09,4168836.910304,0,2021-08-04
IOTAUSDT,1628035200000,0.851,0.8875,0.8353,0.8751,11450543.89,1628121599999,9865070.474788,34282,6044013.32,5206797.180938,0,2021-08-04
XLMUSDT,1628035200000,0.27411,0.284,0.265,0.28056,91425680.8,1628121599999,25164545.296444,95502,47051580.1,12941180.557658,0,2021-08-04
ONTUSDT,1628035200000,0.8216,0.9305,0.7888,0.8502,31815469.02,1628121599999,26465553.840445,80188,15705196.43,13069040.51989,0,2021-08-04
TRXUSDT,1628035200000,0.06403,0.06796,0.06351,0.06737,724849039.9,1628121599999,47853408.332624,150057,383364361.5,25311214.637888,0,2021-08-04
ETCUSDT,1628035200000,49.455,52.24,48.521,51.576,1538891.396,1628121599999,77634435.879663,142677,756865.467,38164866.825146,0,2021-08-04
ICXUSDT,1628035200000,1.0116,1.049,0.964,1.0489,6394312.6,1628121599999,6429820.652207,22866,3153174.9,3178993.849783,0,2021-08-04
NULSUSDT,1628035200000,0.3887,0.4549,0.3872,0.4232,7954102.12,1628121599999,3370731.584072,17105,4014219.12,1702302.549888,0,2021-08-04
VETUSDT,1628035200000,0.08544,0.09039,0.08385,0.08841,663535631.2,1628121599999,57818418.243467,120182,329872377.2,28747393.87262,0,2021-08-04
PAXUSDT,1628035200000,1.0002,1.0002,1.0001,1.0001,3522744.1,1628121599999,3523254.32224,2655,1579478.3,1579794.19566,0,2021-08-04
USDCUSDT,1628035200000,0.9999,1.0003,0.9998,0.9999,118657796.58,1628121599999,118663473.692812,36016,49039228.5,49043926.590023,0,2021-08-04
LINKUSDT,1628035200000,23.942,25.0,22.869,24.193,8225660.808,1628121599999,196908547.172268,572198,4262990.697,102073833.373479,0,2021-08-04
