Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1540512000000,6528.13,6600.0,6515.01,6538.63,9443.504156,1540598399999,61792487.79642334,77985,4680.041861,30622521.98363894,0,2018-10-26
ETHUSDT,1540512000000,203.84,209.0,203.0,204.92,91143.83291,1540598399999,18707018.7840062,49864,48380.29105,9927951.1672773,0,2018-10-26
BNBUSDT,1540512000000,9.805,9.9121,9.75,9.8296,1023388.17,1540598399999,10042937.842636,9417,928602.01,9114874.03317,0,2018-10-26
BCCUSDT,1540512000000,445.48,450.89,441.47,443.97,8143.0918,1540598399999,3622922.9113632,9559,3764.10017,1676047.5915486,0,2018-10-26
NEOUSDT,1540512000000,16.71,16.784,15.87,16.386,266332.782,1540598399999,4362537.28484,11589,146505.645,2399005.994448,0,2018-10-26
LTCUSDT,1540512000000,52.81,53.55,52.23,52.56,49669.65386,1540598399999,2623371.2515115,11080,25376.4449,1340431.9284824,0,2018-10-26
QTUMUSDT,1540512000000,4.098,4.12,3.961,4.047,175305.722,1540598399999,707299.128336,2815,75016.269,302357.703075,0,2018-10-26
ADAUSDT,1540512000000,0.07485,0.0754,0.07348,0.07471,29996800.2,1540598399999,2235986.19115,10601,15614223.7,1164320.597775,0,2018-10-26
XRPUSDT,1540512000000,0.46351,0.471,0.45923,0.46657,38006244.6,1540598399999,17679448.154151,24187,22442281.3,10444637.708132,0,2018-10-26
EOSUSDT,1540512000000,5.4279,5.5063,5.381,5.441,2410054.7,1540598399999,13112375.519328,16807,1365927.65,7434131.980267,0,2018-10-26
TUSDUSDT,1540512000000,1.023,1.0264,1.0214,1.0217,4204936.64,1540598399999,4303299.020573,4642,2026857.48,2074876.525734,0,2018-10-26
IOTAUSDT,1540512000000,0.4982,0.5021,0.4876,0.4937,2847898.58,1540598399999,1412225.91268,6793,1463536.18,726346.174372,0,2018-10-26
XLMUSDT,1540512000000,0.23817,0.24034,0.23401,0.2371,7249881.1,1540598399999,1717671.209951,5987,4369723.7,1036051.251001,0,2018-10-26
ONTUSDT,1540512000000,1.766,1.778,1.727,1.767,1354922.848,1540598399999,2372478.644772,10682,717168.184,1257184.193823,0,2018-10-26
TRXUSDT,1540512000000,0.02339,0.02405,0.02322,0.02391,168010246.6,1540598399999,3954410.59371,16000,102432139.9,2411154.895607,0,2018-10-26
ETCUSDT,1540512000000,9.7708,9.8732,9.65,9.754,258805.37,1540598399999,2522050.038028,5616,164496.04,1603056.842395,0,2018-10-26
ICXUSDT,1540512000000,0.6667,0.678,0.6634,0.6702,2277207.88,1540598399999,1523611.964065,4609,1290080.66,863486.834475,0,2018-10-26
NULSUSDT,1540512000000,1.1475,1.18,1.1305,1.1493,200319.44,1540598399999,229316.995946,4830,89647.91,102897.726391,0,2018-10-26
VETUSDT,1540512000000,0.01144,0.01145,0.01106,0.0112,137263673.6,1540598399999,1543048.712917,9160,61087119.1,687533.94443,0,2018-10-26
PAXUSDT,1540512000000,1.0213,1.0252,1.0191,1.0192,6146691.51,1540598399999,6279791.345517,6207,2749509.66,2808654.292793,0,2018-10-26
