Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1583107200000,8530.3,8965.75,8498.0,8915.24,60401.31773,1583193599999,528906629.5628192,564535,31213.080602,273395227.9483244,0,2020-03-02
ETHUSDT,1583107200000,217.81,234.4,216.07,231.97,810051.4833,1583193599999,182948651.6764531,258680,402597.52232,90992396.7154761,0,2020-03-02
BNBUSDT,1583107200000,18.9183,20.0722,18.7583,19.9289,3267729.0,1583193599999,64060497.85222,90102,1988491.82,39058354.341957,0,2020-03-02
NEOUSDT,1583107200000,11.308,12.211,11.183,12.088,621793.688,1583193599999,7300689.661663,17155,342779.217,4026984.664017,0,2020-03-02
LTCUSDT,1583107200000,57.72,62.32,57.25,61.42,660927.26176,1583193599999,39608823.9026946,90644,337603.51781,20240130.4612234,0,2020-03-02
QTUMUSDT,1583107200000,2.027,2.215,2.014,2.182,1386924.03,1583193599999,2959154.874789,20488,719600.161,1534578.893359,0,2020-03-02
ADAUSDT,1583107200000,0.04559,0.0498,0.04544,0.04923,245027392.9,1583193599999,11777630.002993,38165,118653692.0,5704472.948744,0,2020-03-02
XRPUSDT,1583107200000,0.22699,0.24149,0.22582,0.23958,138299654.6,1583193599999,32516162.665898,91338,72204628.1,16984439.509658,0,2020-03-02
EOSUSDT,1583107200000,3.507,3.7596,3.4875,3.7133,9913563.68,1583193599999,36105925.312006,95182,5085669.52,18526098.195216,0,2020-03-02
TUSDUSDT,1583107200000,1.0017,1.0023,0.9989,0.9993,7429710.1,1583193599999,7432022.401579,13840,3572952.52,3574559.766988,0,2020-03-02
IOTAUSDT,1583107200000,0.2099,0.2263,0.2085,0.2244,5646293.27,1583193599999,1243607.694019,4800,2894234.03,638012.923826,0,2020-03-02
XLMUSDT,1583107200000,0.05579,0.06016,0.0556,0.05968,77305219.1,1583193599999,4528032.092246,20950,40442520.2,2370464.392664,0,2020-03-02
ONTUSDT,1583107200000,0.6823,0.7368,0.6791,0.724,6903500.35,1583193599999,4932575.895143,21060,3439170.42,2457104.322145,0,2020-03-02
TRXUSDT,1583107200000,0.01643,0.01785,0.01638,0.01759,770327372.0,1583193599999,13226158.511667,44213,405325206.3,6955981.432505,0,2020-03-02
ETCUSDT,1583107200000,7.7379,8.6629,7.6926,8.456,4372343.71,1583193599999,35953337.904261,89736,2193244.58,18027498.04375,0,2020-03-02
ICXUSDT,1583107200000,0.2866,0.321,0.2846,0.3171,8735932.67,1583193599999,2699834.671184,14344,4475573.97,1383838.562302,0,2020-03-02
NULSUSDT,1583107200000,0.2407,0.2631,0.2383,0.2614,200274.42,1583193599999,51473.887778,653,92990.87,23806.505647,0,2020-03-02
VETUSDT,1583107200000,0.005427,0.005861,0.005391,0.005837,779714498.0,1583193599999,4429277.376144,21909,406233424.0,2307171.377735,0,2020-03-02
PAXUSDT,1583107200000,1.0015,1.0018,0.9986,0.9991,3631078.1,1583193599999,3631556.90151,8169,1784871.52,1785285.036342,0,2020-03-02
USDCUSDT,1583107200000,1.0012,1.0017,0.9985,0.9994,9428339.26,1583193599999,9429131.033148,22414,4568050.46,4568824.932767,0,2020-03-02
LINKUSDT,1583107200000,3.8622,4.3435,3.8173,4.2423,12656156.05,1583193599999,52493228.923206,126321,6289727.03,26111993.585282,0,2020-03-02
WAVESUSDT,1583107200000,1.1175,1.2099,1.1076,1.1853,853509.63,1583193599999,990207.68001,6883,415890.07,483000.229613,0,2020-03-02
BTTUSDT,1583107200000,0.0003597,0.000389,0.0003556,0.0003793,3551723131.0,1583193599999,1324089.411254,8999,1786282858.0,666308.2796121,0,2020-03-02
USDSUSDT,1583107200000,0.9979,0.998,0.993,0.9974,27345.68,1583193599999,27229.707149,936,11129.92,11099.079491,0,2020-03-02
ONGUSDT,1583107200000,0.1268,0.1375,0.1268,0.135,643798.59,1583193599999,86374.531902,837,349116.4,46828.435202,0,2020-03-02
HOTUSDT,1583107200000,0.0006101,0.0006471,0.0006043,0.0006394,498090941.0,1583193599999,314346.5197751,1855,208765390.0,131923.5241172,0,2020-03-02
ZILUSDT,1583107200000,0.00585,0.00648,0.00582,0.00621,97326483.3,1583193599999,598737.479916,3723,52765045.0,325610.312642,0,2020-03-02
ZRXUSDT,1583107200000,0.2291,0.2573,0.2291,0.2505,1791318.13,1583193599999,440592.006788,3271,1024313.4,252185.355311,0,2020-03-02
FETUSDT,1583107200000,0.03234,0.03535,0.03209,0.03483,37538705.1,1583193599999,1267200.735315,7793,13348703.6,450578.842954,0,2020-03-02
BATUSDT,1583107200000,0.2096,0.2304,0.2079,0.2277,10553867.74,1583193599999,2351608.842706,9749,5187581.71,1155560.282975,0,2020-03-02
XMRUSDT,1583107200000,64.39,69.25,64.25,68.78,56632.41582,1583193599999,3798102.5377912,18535,30665.06452,2055917.5550415,0,2020-03-02
ZECUSDT,1583107200000,49.06,52.91,48.82,52.33,90824.60707,1583193599999,4633019.7846394,27284,46457.8901,2370116.5104676,0,2020-03-02
IOSTUSDT,1583107200000,0.005045,0.005401,0.005029,0.005283,339813567.0,1583193599999,1781210.65607,11672,167529879.0,877637.644191,0,2020-03-02
CELRUSDT,1583107200000,0.00325,0.00357,0.00322,0.00348,37119130.0,1583193599999,127780.57323,2151,20369469.0,70365.577506,0,2020-03-02
DASHUSDT,1583107200000,84.58,92.04,84.05,90.26,85511.56065,1583193599999,7580629.2095625,47529,45125.56238,3995453.1065035,0,2020-03-02
NANOUSDT,1583107200000,0.7154,0.8111,0.7143,0.7879,438112.93,1583193599999,330096.527338,3945,227540.5,171288.6331,0,2020-03-02
OMGUSDT,1583107200000,0.841,0.907,0.8294,0.8949,263957.57,1583193599999,230542.221669,2517,115146.18,100127.285727,0,2020-03-02
THETAUSDT,1583107200000,0.11582,0.13451,0.11484,0.1284,6287233.4,1583193599999,792192.593516,4237,2100120.5,264830.043112,0,2020-03-02
ENJUSDT,1583107200000,0.10081,0.1126,0.09999,0.10869,8607956.1,1583193599999,926993.765557,5755,4060288.7,437187.815448,0,2020-03-02
MITHUSDT,1583107200000,0.00623,0.00675,0.00621,0.00666,7808541.9,1583193599999,51139.086844,1080,4622375.2,30338.104009,0,2020-03-02
MATICUSDT,1583107200000,0.01934,0.02168,0.01901,0.02144,379683878.3,1583193599999,7809214.181055,19781,189315569.5,3894729.494285,0,2020-03-02
ATOMUSDT,1583107200000,3.343,3.806,3.332,3.709,1965621.1,1583193599999,7084120.717772,28822,1013522.799,3651849.830427,0,2020-03-02
TFUELUSDT,1583107200000,0.002713,0.00289,0.002652,0.002732,50218881.0,1583193599999,139540.43093,754,21493673.0,60115.282358,0,2020-03-02
ONEUSDT,1583107200000,0.00434,0.00473,0.0043,0.00467,27952049.0,1583193599999,127001.856196,1090,14968093.8,68441.689497,0,2020-03-02
FTMUSDT,1583107200000,0.00636,0.00686,0.00619,0.00679,66718248.5,1583193599999,435015.351488,1968,25074741.7,164479.676439,0,2020-03-02
ALGOUSDT,1583107200000,0.3196,0.3909,0.3118,0.3742,15473577.09,1583193599999,5523792.722915,29765,7477665.14,2669395.829506,0,2020-03-02
GTOUSDT,1583107200000,0.00706,0.00768,0.00697,0.0075,7094954.0,1583193599999,52630.203742,379,3444819.0,25698.416714,0,2020-03-02
