Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1535328000000,6700.0,6940.51,6646.5,6908.64,37747.078747,1535414399999,254214730.3171242,205441,21458.101843,144536972.8579014,0,2018-08-27
ETHUSDT,1535328000000,274.17,288.15,271.59,287.71,281020.64727,1535414399999,77863316.0042758,134261,156547.23734,43366757.0195432,0,2018-08-27
BNBUSDT,1535328000000,10.2082,11.3135,10.1023,11.1888,1520413.76,1535414399999,16342711.984367,35229,783125.19,8408323.489064,0,2018-08-27
BCCUSDT,1535328000000,523.55,554.86,519.47,548.83,21787.76575,1535414399999,11576802.1353504,18208,14024.96205,7452023.6382273,0,2018-08-27
NEOUSDT,1535328000000,17.512,20.816,17.252,20.74,1032669.255,1535414399999,19463066.211144,40917,572106.916,10774753.681855,0,2018-08-27
LTCUSDT,1535328000000,57.05,61.17,56.52,60.61,173547.49618,1535414399999,10042122.8798607,27840,106879.5867,6181774.3814828,0,2018-08-27
QTUMUSDT,1535328000000,4.125,4.566,4.071,4.492,579941.763,1535414399999,2484363.421911,10596,271423.668,1163525.022046,0,2018-08-27
ADAUSDT,1535328000000,0.09306,0.10157,0.09206,0.10051,167559247.9,1535414399999,16093712.169324,39315,94841674.6,9115163.194,0,2018-08-27
XRPUSDT,1535328000000,0.32277,0.34062,0.32145,0.33901,50870196.2,1535414399999,16729938.740017,27370,30095791.0,9894661.80741,0,2018-08-27
EOSUSDT,1535328000000,4.9457,5.4351,4.9043,5.392,14618857.84,1535414399999,75278121.996956,70593,9422115.33,48455419.350899,0,2018-08-27
TUSDUSDT,1535328000000,1.003,1.0044,1.0002,1.0022,6731966.16,1535414399999,6741461.783703,8037,4014249.73,4020993.520612,0,2018-08-27
IOTAUSDT,1535328000000,0.5732,0.684,0.5587,0.6667,31118050.02,1535414399999,18853866.586812,40934,17150316.45,10404717.839372,0,2018-08-27
XLMUSDT,1535328000000,0.2129,0.22759,0.2122,0.22728,40997745.7,1535414399999,8959882.537033,16314,25679250.7,5613909.142707,0,2018-08-27
ONTUSDT,1535328000000,2.385,2.696,2.312,2.684,17832746.766,1535414399999,44842511.132082,76372,9434684.557,23734292.254305,0,2018-08-27
TRXUSDT,1535328000000,0.02273,0.02473,0.0223,0.02461,800941626.7,1535414399999,18789921.796499,42255,442004547.3,10371629.616996,0,2018-08-27
ETCUSDT,1535328000000,12.4404,12.7401,12.267,12.7227,1611242.3,1535414399999,20094829.671292,18762,967454.08,12073434.731176,0,2018-08-27
ICXUSDT,1535328000000,0.9186,0.9762,0.8511,0.9174,18566250.88,1535414399999,16791542.986444,34712,8883653.96,8049229.451693,0,2018-08-27
NULSUSDT,1535328000000,1.534,1.6185,1.4991,1.6107,709221.18,1535414399999,1095221.278554,5600,376568.85,582234.770749,0,2018-08-27
VETUSDT,1535328000000,0.01527,0.01815,0.015,0.018,1306770201.8,1535414399999,21658465.764958,48663,630183675.6,10461095.268154,0,2018-08-27
