Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1613001600000,44807.58,48678.9,43994.02,47969.51,89561.081454,1613087999999,4185630934.4108953,2570949,46138.33674,2158335922.692323,0,2021-02-11
ETHUSDT,1613001600000,1740.76,1819.0,1703.44,1785.62,735079.82699,1613087999999,1301681871.563269,935602,367056.14118,650153645.4431872,0,2021-02-11
BNBUSDT,1613001600000,128.9463,132.8,117.7289,124.085,5920400.255,1613087999999,737374300.5875953,1185612,3047395.251,379874522.73723775,0,2021-02-11
NEOUSDT,1613001600000,33.434,38.8,32.71,36.297,3315072.801,1613087999999,121118777.980974,179652,1695557.476,61957543.545875,0,2021-02-11
LTCUSDT,1613001600000,181.59,193.59,175.72,183.62,1664189.0877,1613087999999,309306444.7378882,505129,823702.04158,153112946.2442076,0,2021-02-11
QTUMUSDT,1613001600000,7.522,8.85,7.184,7.411,22059610.836,1613087999999,174550929.521239,322956,10840280.506,85920790.396468,0,2021-02-11
ADAUSDT,1613001600000,0.94041,0.98,0.86513,0.92796,975100368.22,1613087999999,903411072.7533121,1176112,480190321.72,445269290.94457024,0,2021-02-11
XRPUSDT,1613001600000,0.50422,0.53545,0.49982,0.52806,961402272.2,1613087999999,498922643.591832,614509,467284927.6,242598107.59061,0,2021-02-11
EOSUSDT,1613001600000,4.1262,4.6738,4.0,4.5833,57897957.72,1613087999999,250714150.87144,379402,28123281.88,121900822.509657,0,2021-02-11
TUSDUSDT,1613001600000,0.9992,1.0003,0.9984,0.9992,14502112.87,1613087999999,14490983.078532,21135,9079606.23,9072901.71666,0,2021-02-11
IOTAUSDT,1613001600000,0.8853,1.33,0.867,1.1757,226478214.8,1613087999999,263452855.43872,534429,116017338.66,134966264.746244,0,2021-02-11
XLMUSDT,1613001600000,0.41495,0.47,0.41043,0.45604,550048930.0,1613087999999,244056058.104628,355957,271005607.9,120153125.153658,0,2021-02-11
ONTUSDT,1613001600000,0.9079,1.1,0.8792,1.037,116077562.2,1613087999999,118356084.597436,205797,58157211.63,59311717.580925,0,2021-02-11
TRXUSDT,1613001600000,0.04629,0.0591,0.04443,0.05681,4404275814.1,1613087999999,220799091.573973,342529,2218412092.5,111389736.456843,0,2021-02-11
ETCUSDT,1613001600000,10.3754,11.785,10.3036,11.7205,5726816.42,1613087999999,63770179.686771,155802,2913222.77,32429052.900244,0,2021-02-11
ICXUSDT,1613001600000,1.2278,1.52,1.1784,1.3298,49625410.28,1613087999999,66877251.124421,201047,24535275.86,33080274.37263,0,2021-02-11
NULSUSDT,1613001600000,0.5858,0.6704,0.5535,0.6379,11233757.3,1613087999999,7013978.901334,45005,5498217.72,3436569.48918,0,2021-02-11
VETUSDT,1613001600000,0.035737,0.043264,0.034531,0.042558,4072239055.0,1613087999999,162863168.4500253,302608,2112142438.0,84437554.8419373,0,2021-02-11
PAXUSDT,1613001600000,0.9992,1.001,0.9922,0.9993,12503548.34,1613087999999,12493861.214291,8355,7418547.35,7413079.787407,0,2021-02-11
USDCUSDT,1613001600000,0.9994,1.0,0.9974,0.9993,134833323.63,1613087999999,134736292.862257,59586,62019619.46,61978956.604194,0,2021-02-11
LINKUSDT,1613001600000,26.8,28.5705,26.2172,27.8475,6660619.1,1613087999999,184194154.343396,249276,3312415.35,91600678.889094,0,2021-02-11
WAVESUSDT,1613001600000,9.6515,11.2189,9.45,10.4596,3329357.88,1613087999999,34635308.694095,113960,1847632.55,19263148.8416,0,2021-02-11
BTTUSDT,1613001600000,0.0011227,0.00122,0.0010843,0.0011977,49448915836.0,1613087999999,56957708.7741243,181387,25664194736.0,29581262.4515647,0,2021-02-11
ONGUSDT,1613001600000,0.3057,0.368,0.291,0.3457,20442757.67,1613087999999,6824176.667135,56331,9310800.49,3100448.72355,0,2021-02-11
HOTUSDT,1613001600000,0.0011202,0.00145,0.001092,0.001292,14556626887.0,1613087999999,18734444.7342708,85526,7549750656.0,9736007.857057,0,2021-02-11
ZILUSDT,1613001600000,0.10399,0.12001,0.10334,0.11555,536382461.6,1613087999999,59816031.922246,171955,272921705.9,30466247.318571,0,2021-02-11
ZRXUSDT,1613001600000,1.5003,1.8341,1.4587,1.7619,40933698.75,1613087999999,67349272.341091,151226,20914568.57,34418037.17519,0,2021-02-11
FETUSDT,1613001600000,0.23922,0.25863,0.21957,0.23532,63208848.6,1613087999999,15030562.151533,70356,30520297.2,7264112.229104,0,2021-02-11
BATUSDT,1613001600000,0.4434,0.6782,0.4321,0.5912,167352012.7,1613087999999,94187131.334986,246139,84330446.86,47444759.132436,0,2021-02-11
XMRUSDT,1613001600000,175.5,192.55,170.55,190.49,216880.77219,1613087999999,39727033.9292742,81934,109099.17717,20018761.7377138,0,2021-02-11
ZECUSDT,1613001600000,116.43,150.0,113.12,142.34,929185.9671,1613087999999,124182883.2081037,215007,491276.54887,65610735.1398934,0,2021-02-11
IOSTUSDT,1613001600000,0.022472,0.0274,0.022111,0.026566,2142528637.0,1613087999999,52780504.410284,121461,1104544041.0,27251564.262233,0,2021-02-11
CELRUSDT,1613001600000,0.01546,0.01698,0.01495,0.01638,355922921.2,1613087999999,5710633.268884,33226,180923449.1,2911396.440582,0,2021-02-11
