Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1564963200000,10929.99,11937.52,10927.8,11828.8,65153.673713,1565049599999,757976547.217046,622610,33530.07066,389969213.3989176,0,2019-08-05
ETHUSDT,1564963200000,221.79,236.25,221.79,233.54,307956.27211,1565049599999,70962003.8432999,173092,163211.99796,37595426.3569045,0,2019-08-05
BNBUSDT,1564963200000,27.3834,28.3,27.3011,28.0114,1170561.81,1565049599999,32628425.260744,66738,598858.65,16691828.510759,0,2019-08-05
NEOUSDT,1564963200000,11.88,12.584,11.878,12.004,392723.493,1565049599999,4786808.202481,16420,190009.404,2317695.075856,0,2019-08-05
LTCUSDT,1564963200000,92.68,106.77,92.68,96.56,708024.73305,1565049599999,70031157.1904787,126143,350655.67382,34695081.5180577,0,2019-08-05
QTUMUSDT,1564963200000,3.018,3.2,3.012,3.094,459115.08,1565049599999,1428609.966562,5968,209093.846,650614.244596,0,2019-08-05
ADAUSDT,1564963200000,0.0561,0.0582,0.05603,0.05642,95585569.9,1565049599999,5444486.759672,16942,43835812.6,2497580.934527,0,2019-08-05
XRPUSDT,1564963200000,0.31823,0.331,0.31798,0.32242,86161482.0,1565049599999,27896049.916956,84676,45014314.8,14570035.148563,0,2019-08-05
EOSUSDT,1564963200000,4.2161,4.5771,4.2142,4.4604,4535570.48,1565049599999,19970284.532261,58374,2155881.14,9480838.428773,0,2019-08-05
TUSDUSDT,1564963200000,0.9966,1.0012,0.9956,1.0007,9676491.73,1565049599999,9661207.526842,19680,4459702.7,4454110.429713,0,2019-08-05
IOTAUSDT,1564963200000,0.2841,0.2985,0.2836,0.2909,2383515.59,1565049599999,694059.56844,4662,1287296.71,375068.657542,0,2019-08-05
XLMUSDT,1564963200000,0.0819,0.08436,0.08123,0.08241,25812179.5,1565049599999,2133156.485686,11761,12846530.5,1061909.019335,0,2019-08-05
ONTUSDT,1564963200000,0.9582,1.02,0.957,1.0028,2068354.07,1565049599999,2052338.56216,9203,1016816.06,1008333.873845,0,2019-08-05
TRXUSDT,1564963200000,0.02229,0.02344,0.02204,0.0229,646974465.4,1565049599999,14680255.198275,40608,405105189.3,9198816.02183,0,2019-08-05
ETCUSDT,1564963200000,6.0947,6.3897,6.0947,6.1787,413028.66,1565049599999,2574441.972544,8967,226742.69,1414811.219711,0,2019-08-05
ICXUSDT,1564963200000,0.2376,0.2427,0.2334,0.2396,5296798.38,1565049599999,1264034.486925,6056,2624873.45,626831.24863,0,2019-08-05
NULSUSDT,1564963200000,0.5519,0.5598,0.5287,0.5292,419482.55,1565049599999,226093.191652,2463,206338.88,111221.563663,0,2019-08-05
