Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1705968000000,39568.02,40176.74,38555.0,39897.6,57956.63351,1706054399999,2275851990.6468267,2043925,30913.97177,1214417243.6964118,0,2024-01-23
ETHUSDT,1705968000000,2314.19,2352.23,2168.07,2242.6,700105.3314,1706054399999,1568448812.43809,1204183,342792.2358,768007673.887935,0,2024-01-23
BNBUSDT,1705968000000,305.9,311.7,290.3,298.8,928195.378,1706054399999,277158407.7849,301539,457369.214,136605551.0961,0,2024-01-23
NEOUSDT,1705968000000,10.62,10.74,9.8,10.44,903011.88,1706054399999,9267942.1804,41609,431895.96,4423349.5944,0,2024-01-23
LTCUSDT,1705968000000,67.36,68.43,63.19,65.5,701502.871,1706054399999,45860685.93666,133459,340241.297,22259097.63287,0,2024-01-23
QTUMUSDT,1705968000000,2.847,2.902,2.65,2.83,930879.0,1706054399999,2563710.9949,22951,439637.2,1211649.2509,0,2024-01-23
ADAUSDT,1705968000000,0.4787,0.4863,0.4477,0.4773,179364936.7,1706054399999,83443177.99097,181610,92981664.4,43252741.9828,0,2024-01-23
XRPUSDT,1705968000000,0.5275,0.5318,0.4962,0.5183,468522571.0,1706054399999,239931999.7921,267650,246329341.0,126129910.5555,0,2024-01-23
EOSUSDT,1705968000000,0.69,0.704,0.643,0.677,11282107.1,1706054399999,7588459.8036,23656,5334776.4,3586205.1299,0,2024-01-23
TUSDUSDT,1705968000000,0.9834,0.9868,0.9769,0.9838,41501796.0,1706054399999,40812316.7427,110644,19209410.0,18891730.8088,0,2024-01-23
IOTAUSDT,1705968000000,0.2132,0.219,0.1964,0.2079,37195786.0,1706054399999,7573210.9176,37325,20287189.0,4124049.5125,0,2024-01-23
XLMUSDT,1705968000000,0.1128,0.1143,0.1071,0.1116,74613928.0,1706054399999,8221486.7365,29872,35284797.0,3883494.2584,0,2024-01-23
ONTUSDT,1705968000000,0.2243,0.2279,0.2073,0.2174,8934699.0,1706054399999,1918830.0649,14922,4353606.0,936032.5756,0,2024-01-23
TRXUSDT,1705968000000,0.10931,0.10998,0.10615,0.10722,415753759.6,1706054399999,44832242.084053,113287,196138708.3,21162554.587879,0,2024-01-23
ETCUSDT,1705968000000,22.96,23.86,21.72,23.13,1972965.02,1706054399999,44522733.1849,88079,959872.01,21680993.1206,0,2024-01-23
ICXUSDT,1705968000000,0.2142,0.2187,0.1993,0.21,6765471.9,1706054399999,1406458.36158,14506,3259960.2,675557.33908,0,2024-01-23
NULSUSDT,1705968000000,0.2265,0.2348,0.216,0.2244,1995531.0,1706054399999,444826.2109,6921,965501.0,215901.4261,0,2024-01-23
VETUSDT,1705968000000,0.02612,0.02662,0.02506,0.02661,499723020.0,1706054399999,12810057.063632,65210,196343408.4,5044187.762946,0,2024-01-23
USDCUSDT,1705968000000,1.0012,1.0016,1.0007,1.0008,612553534.0,1706054399999,613196810.1785,260780,277963785.0,278267606.5693,0,2024-01-23
LINKUSDT,1705968000000,14.597,14.886,13.561,14.3,7634724.2,1706054399999,108046194.11044,236181,3387468.02,47940363.73993,0,2024-01-23
WAVESUSDT,1705968000000,2.196,2.246,2.027,2.141,4177367.81,1706054399999,8798912.02742,48371,2063900.08,4344244.60817,0,2024-01-23
ONGUSDT,1705968000000,0.3023,0.3089,0.2826,0.3002,4128121.0,1706054399999,1212407.1431,10955,2081820.0,611218.3566,0,2024-01-23
HOTUSDT,1705968000000,0.001875,0.001892,0.00174,0.001815,1461048479.0,1706054399999,2629714.094644,22600,711683732.0,1280195.989977,0,2024-01-23
ZILUSDT,1705968000000,0.02031,0.02077,0.01868,0.01962,332751124.5,1706054399999,6473551.024973,38837,178205689.6,3467847.543687,0,2024-01-23
ZRXUSDT,1705968000000,0.2993,0.3058,0.2781,0.2946,4414110.0,1706054399999,1275464.8334,10485,2214698.0,640361.6451,0,2024-01-23
FETUSDT,1705968000000,0.5601,0.5744,0.525,0.5706,34015362.0,1706054399999,18699277.5586,96667,16739888.0,9203693.5642,0,2024-01-23
BATUSDT,1705968000000,0.2163,0.2208,0.201,0.2114,10059699.0,1706054399999,2103410.8701,27059,5288910.0,1105463.2671,0,2024-01-23
XMRUSDT,1705968000000,150.7,154.9,146.5,150.5,72101.275,1706054399999,10796569.7505,32244,39450.128,5909420.9733,0,2024-01-23
ZECUSDT,1705968000000,22.25,22.55,20.52,21.43,161993.201,1706054399999,3458468.95864,24459,80093.895,1712589.23715,0,2024-01-23
IOSTUSDT,1705968000000,0.00825,0.00839,0.00771,0.00807,129443083.0,1706054399999,1038361.03499,8529,62025137.0,498237.66532,0,2024-01-23
CELRUSDT,1705968000000,0.01662,0.01742,0.01527,0.01638,144871920.7,1706054399999,2334872.171505,27058,74215591.6,1195825.40487,0,2024-01-23
DASHUSDT,1705968000000,27.65,28.07,25.76,26.94,82008.949,1706054399999,2192790.71262,20080,36520.301,976142.50237,0,2024-01-23
OMGUSDT,1705968000000,0.669,0.69,0.603,0.648,4446875.9,1706054399999,2860233.947,19102,2015945.1,1298551.0492,0,2024-01-23
THETAUSDT,1705968000000,0.948,0.964,0.88,0.938,5444689.0,1706054399999,4993663.1105,29797,2865935.9,2629841.4046,0,2024-01-23
