Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1654387200000,29864.03,30189.0,29531.42,29919.21,23139.9281,1654473599999,691201528.1600257,604680,11753.51303,351150600.7844381,0,2022-06-05
ETHUSDT,1654387200000,1804.58,1830.17,1773.05,1806.23,371974.5061,1654473599999,670583716.9563911,403935,186891.6989,336909023.979255,0,2022-06-05
BNBUSDT,1654387200000,301.4,302.5,295.0,299.1,269695.901,1654473599999,80515666.7129,172367,134680.715,40214711.4824,0,2022-06-05
NEOUSDT,1654387200000,11.31,11.99,11.06,11.46,635632.15,1654473599999,7372874.8124,28040,321861.42,3727825.7432,0,2022-06-05
LTCUSDT,1654387200000,63.8,63.9,61.7,63.2,194186.313,1654473599999,12227283.6743,27729,97237.588,6120872.9253,0,2022-06-05
QTUMUSDT,1654387200000,3.863,3.947,3.797,3.877,399718.2,1654473599999,1550179.3169,12577,207998.3,806178.4525,0,2022-06-05
ADAUSDT,1654387200000,0.5666,0.5808,0.5538,0.5674,95277593.6,1654473599999,54027559.10099,126913,48975962.9,27785244.47815,0,2022-06-05
XRPUSDT,1654387200000,0.3925,0.3995,0.3895,0.3953,134209649.0,1654473599999,52902644.5682,73022,71195640.0,28064605.8534,0,2022-06-05
EOSUSDT,1654387200000,1.285,1.294,1.257,1.27,5438527.7,1654473599999,6920594.0925,23558,2604940.2,3315568.3449,0,2022-06-05
TUSDUSDT,1654387200000,1.0009,1.001,1.0007,1.0009,11723347.0,1654473599999,11733394.0396,16900,6798211.0,6804054.1845,0,2022-06-05
IOTAUSDT,1654387200000,0.3496,0.3558,0.3432,0.3487,4367343.0,1654473599999,1525704.4234,12108,2247877.0,785342.8147,0,2022-06-05
XLMUSDT,1654387200000,0.1434,0.1477,0.1411,0.1435,58529048.0,1654473599999,8439184.2643,31574,32068273.0,4622412.4767,0,2022-06-05
