Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1687305600000,28308.0,30800.0,28257.99,29993.89,108926.40412,1687391999999,3210301129.3662906,1872873,55846.96952,1646165465.2449384,0,2023-06-21
ETHUSDT,1687305600000,1791.99,1901.0,1787.38,1889.11,613755.8869,1687391999999,1132377905.488902,699689,301882.535,557089886.052912,0,2023-06-21
BNBUSDT,1687305600000,247.8,254.7,245.0,248.8,1006328.557,1687391999999,250959168.5731,351390,494956.687,123415002.8752,0,2023-06-21
NEOUSDT,1687305600000,8.12,9.6,8.06,8.94,1391273.0,1687391999999,12271538.7454,54783,659192.09,5793388.5641,0,2023-06-21
LTCUSDT,1687305600000,80.34,87.4,80.0,85.05,1229357.89,1687391999999,103578656.2312,257993,612937.658,51637053.98428,0,2023-06-21
QTUMUSDT,1687305600000,2.123,2.317,2.119,2.248,676434.2,1687391999999,1497376.9882,11670,393950.4,871862.591,0,2023-06-21
ADAUSDT,1687305600000,0.2706,0.289,0.2687,0.2862,189786985.2,1687391999999,53238621.97959,135675,97261565.9,27278595.04529,0,2023-06-21
XRPUSDT,1687305600000,0.4928,0.5034,0.4892,0.4999,408749828.0,1687391999999,202941709.1074,223743,201253336.0,99901919.9825,0,2023-06-21
EOSUSDT,1687305600000,0.639,0.687,0.636,0.681,34435327.2,1687391999999,22918724.9841,50288,18015209.2,11989152.8736,0,2023-06-21
TUSDUSDT,1687305600000,1.0029,1.0034,0.9999,1.0004,448635848.0,1687391999999,448988554.437,215885,206354889.0,206509478.5346,0,2023-06-21
IOTAUSDT,1687305600000,0.1648,0.1733,0.1641,0.1719,9793533.0,1687391999999,1651100.3188,11577,4934113.0,832509.0665,0,2023-06-21
XLMUSDT,1687305600000,0.0828,0.0875,0.0821,0.0868,64042136.0,1687391999999,5433935.5045,26534,31632953.0,2685181.0198,0,2023-06-21
ONTUSDT,1687305600000,0.1721,0.1897,0.1713,0.1819,10104236.0,1687391999999,1820825.6731,11828,4869021.0,877016.9991,0,2023-06-21
TRXUSDT,1687305600000,0.07058,0.07267,0.07027,0.07233,384322992.8,1687391999999,27429411.658179,106079,206664200.1,14752642.335136,0,2023-06-21
