Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1520553600000,9267.07,9410.0,8329.0,9227.0,64112.291407,1520639999999,567082901.1319406,462712,31166.414848,275735446.01075995,0,2018-03-09
ETHUSDT,1520553600000,695.48,727.92,640.0,723.71,116545.37303,1520639999999,79262060.7540076,174238,60668.11131,41319376.2504164,0,2018-03-09
BNBUSDT,1520553600000,8.2703,8.3421,7.06,8.2807,1949612.67,1520639999999,14901604.200198,75679,989550.72,7563547.011727,0,2018-03-09
BCCUSDT,1520553600000,1029.19,1075.0,917.99,1062.0,8457.84152,1520639999999,8326323.4474397,30062,4495.15951,4416605.0288719,0,2018-03-09
NEOUSDT,1520553600000,90.52,93.6,79.4,91.64,703642.561,1520639999999,60675989.042142,109192,350822.867,30283327.530257,0,2018-03-09
LTCUSDT,1520553600000,175.06,190.0,157.68,185.79,308773.92425,1520639999999,53588984.0124714,95879,152486.57819,26514310.100404,0,2018-03-09
