Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1663286400000,19701.88,19890.0,19320.01,19803.3,283791.07064,1663372799999,5584012914.113887,5120935,141085.20536,2776292772.190228,0,2022-09-16
ETHUSDT,1663286400000,1472.76,1483.35,1405.52,1433.9,693597.2425,1663372799999,1006033555.197481,1111984,339284.6719,492281156.223532,0,2022-09-16
BNBUSDT,1663286400000,271.1,276.6,268.5,274.9,311737.818,1663372799999,85275040.4255,173202,157405.651,43064157.8784,0,2022-09-16
NEOUSDT,1663286400000,9.14,9.26,8.74,8.99,512928.48,1663372799999,4608111.3915,19705,230145.51,2066873.9563,0,2022-09-16
LTCUSDT,1663286400000,56.35,56.97,54.61,55.95,469333.524,1663372799999,26127651.01759,91697,232912.19,12973569.72328,0,2022-09-16
QTUMUSDT,1663286400000,2.989,3.011,2.921,3.007,495224.7,1663372799999,1468228.535,6334,240535.7,713051.065,0,2022-09-16
ADAUSDT,1663286400000,0.4662,0.4747,0.454,0.4746,102993446.9,1663372799999,47695896.31466,105894,49835102.1,23091640.33927,0,2022-09-16
XRPUSDT,1663286400000,0.3261,0.3581,0.3216,0.3552,370003740.0,1663372799999,124260288.7189,162183,186885609.0,62763820.5722,0,2022-09-16
EOSUSDT,1663286400000,1.381,1.456,1.379,1.424,18097772.3,1663372799999,25654675.027,106799,8870657.2,12572014.0595,0,2022-09-16
TUSDUSDT,1663286400000,1.0001,1.0002,0.9999,1.0,8157605.0,1663372799999,8157994.4856,16012,3638880.0,3639095.6037,0,2022-09-16
IOTAUSDT,1663286400000,0.2624,0.2644,0.2557,0.2626,13115443.0,1663372799999,3414019.572,17215,6412829.0,1668767.1056,0,2022-09-16
XLMUSDT,1663286400000,0.1022,0.1076,0.1013,0.1071,49291975.0,1663372799999,5108965.6928,21288,24977907.0,2589863.4316,0,2022-09-16
ONTUSDT,1663286400000,0.2268,0.2315,0.2238,0.2309,6843676.0,1663372799999,1557755.7009,7657,2959287.0,673858.0563,0,2022-09-16
TRXUSDT,1663286400000,0.06132,0.06162,0.06055,0.06132,392838979.8,1663372799999,24029843.782431,72386,190481559.5,11652383.724159,0,2022-09-16
ETCUSDT,1663286400000,35.68,35.79,32.71,34.1,5354119.52,1663372799999,182209882.5464,240148,2506150.72,85284552.912,0,2022-09-16
ICXUSDT,1663286400000,0.2554,0.2609,0.2513,0.2575,6539301.4,1663372799999,1668638.69417,8474,3360081.4,857500.67866,0,2022-09-16
NULSUSDT,1663286400000,0.198,0.2014,0.1954,0.2001,1360042.0,1663372799999,270016.686,2104,673077.0,133849.5029,0,2022-09-16
VETUSDT,1663286400000,0.02322,0.02358,0.02292,0.02338,371967271.2,1663372799999,8652232.705865,32931,174113176.1,4051640.792659,0,2022-09-16
USDCUSDT,1663286400000,1.0001,1.0003,0.9999,1.0001,562787399.0,1663372799999,562845286.3311,52731,277157420.0,277185701.7206,0,2022-09-16
LINKUSDT,1663286400000,7.568,7.803,7.419,7.656,6626471.8,1663372799999,50484446.25131,150600,3328926.51,25370608.68843,0,2022-09-16
WAVESUSDT,1663286400000,4.223,4.355,4.169,4.306,2637683.28,1663372799999,11237171.35087,41548,1294282.93,5512743.04582,0,2022-09-16
ONGUSDT,1663286400000,0.3484,0.3664,0.342,0.3548,1808857.0,1663372799999,635426.6121,3592,907531.0,319102.1462,0,2022-09-16
HOTUSDT,1663286400000,0.002028,0.00207,0.00201,0.002058,1465552729.0,1663372799999,2996155.731265,15090,660253350.0,1348852.183997,0,2022-09-16
ZILUSDT,1663286400000,0.03365,0.03418,0.0332,0.0339,156245911.5,1663372799999,5269375.445625,24676,71174060.2,2400497.756475,0,2022-09-16
ZRXUSDT,1663286400000,0.2813,0.2857,0.2774,0.2829,2356062.0,1663372799999,663725.4589,4894,1168624.0,329265.7351,0,2022-09-16
FETUSDT,1663286400000,0.0917,0.0922,0.0856,0.0866,39939053.0,1663372799999,3530874.5931,13873,18333196.0,1621447.4388,0,2022-09-16
BATUSDT,1663286400000,0.3149,0.3217,0.3107,0.3208,8785646.0,1663372799999,2770604.2116,11911,4808623.0,1516092.6687,0,2022-09-16
XMRUSDT,1663286400000,145.7,149.5,143.9,149.2,71194.898,1663372799999,10464016.4346,24121,36154.797,5314795.6899,0,2022-09-16
ZECUSDT,1663286400000,58.3,58.8,55.7,56.8,89308.812,1663372799999,5122423.483,12582,42016.59,2412709.8603,0,2022-09-16
IOSTUSDT,1663286400000,0.01226,0.01246,0.01211,0.01242,113130274.0,1663372799999,1388869.54837,7268,52368715.0,643132.65643,0,2022-09-16
CELRUSDT,1663286400000,0.0166,0.01667,0.01599,0.01648,83008749.5,1663372799999,1358232.97909,8675,38790788.3,634773.023567,0,2022-09-16
DASHUSDT,1663286400000,43.89,44.47,42.69,43.78,73726.0,1663372799999,3223721.09048,15650,34788.926,1521815.10528,0,2022-09-16
OMGUSDT,1663286400000,1.737,1.775,1.701,1.766,1239773.6,1663372799999,2149760.896,10841,596403.4,1034132.9413,0,2022-09-16
