Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1605139200000,15684.25,16340.7,15440.64,16291.86,102196.356592,1605225599999,1628755508.6741984,1472049,50444.978874,804204066.4386283,0,2020-11-12
ETHUSDT,1605139200000,463.09,470.0,451.2,462.39,990776.62912,1605225599999,455971309.2168546,411840,471577.98126,217115755.31874192,0,2020-11-12
BNBUSDT,1605139200000,28.0057,28.1599,27.3028,27.6874,1661489.286,1605225599999,46197453.3888555,123738,718057.954,19950089.519391,0,2020-11-12
NEOUSDT,1605139200000,15.398,15.988,15.179,15.456,419161.781,1605225599999,6523542.231651,22730,194344.231,3026054.010052,0,2020-11-12
LTCUSDT,1605139200000,59.28,60.82,57.6,60.72,830578.26228,1605225599999,48949867.8524848,87671,427182.17021,25201482.855705,0,2020-11-12
QTUMUSDT,1605139200000,2.053,2.129,2.008,2.03,2780016.931,1605225599999,5747472.009362,22815,1394205.585,2884073.269593,0,2020-11-12
ADAUSDT,1605139200000,0.10597,0.10667,0.10254,0.1046,223674122.1,1605225599999,23422636.263054,72476,110021906.4,11519438.075527,0,2020-11-12
XRPUSDT,1605139200000,0.25581,0.25818,0.2525,0.2549,139776053.7,1605225599999,35653157.512493,82041,71975105.5,18358544.905964,0,2020-11-12
EOSUSDT,1605139200000,2.4981,2.5041,2.432,2.4632,6988557.27,1605225599999,17291272.497873,44552,3456105.85,8553100.648512,0,2020-11-12
TUSDUSDT,1605139200000,0.9991,0.9998,0.9982,0.999,7510144.32,1605225599999,7501868.992047,7069,3077842.73,3074651.221381,0,2020-11-12
IOTAUSDT,1605139200000,0.2509,0.2591,0.2472,0.2484,8489895.14,1605225599999,2135192.018204,8584,4100120.14,1032162.236104,0,2020-11-12
XLMUSDT,1605139200000,0.08041,0.08106,0.07894,0.08069,60752151.1,1605225599999,4861384.180952,20881,31059833.7,2485398.849086,0,2020-11-12
ONTUSDT,1605139200000,0.477,0.4896,0.4633,0.4655,9654828.12,1605225599999,4592722.436991,19417,4612796.42,2194349.212871,0,2020-11-12
TRXUSDT,1605139200000,0.02497,0.02521,0.02474,0.0249,643131651.9,1605225599999,16067828.808651,33696,309169730.0,7725636.551895,0,2020-11-12
ETCUSDT,1605139200000,5.0887,5.1148,4.9683,5.0448,1094616.65,1605225599999,5513726.502025,29447,534626.21,2693265.271006,0,2020-11-12
ICXUSDT,1605139200000,0.3616,0.3969,0.355,0.365,7004588.94,1605225599999,2637282.910699,16253,3445890.66,1295270.956334,0,2020-11-12
NULSUSDT,1605139200000,0.2915,0.31,0.2405,0.2421,3617478.09,1605225599999,996477.422802,8177,1756024.24,487103.403936,0,2020-11-12
VETUSDT,1605139200000,0.011335,0.01155,0.010477,0.010644,1124424606.0,1605225599999,12479958.369671,43184,505967586.0,5621776.019823,0,2020-11-12
PAXUSDT,1605139200000,0.9992,1.0002,0.998,0.999,10265488.05,1605225599999,10253670.029855,8609,3824040.34,3819702.710027,0,2020-11-12
USDCUSDT,1605139200000,0.999,0.9992,0.9981,0.999,32318223.15,1605225599999,32279876.425508,29271,14844376.03,14827316.237174,0,2020-11-12
LINKUSDT,1605139200000,12.753,13.0956,12.27,12.4038,8920340.53,1605225599999,112513610.954958,200405,4275022.41,53944477.921607,0,2020-11-12
WAVESUSDT,1605139200000,3.751,3.9636,3.6755,3.891,1821493.11,1605225599999,6993330.170779,24892,612285.04,2354204.179536,0,2020-11-12
BTTUSDT,1605139200000,0.0002919,0.0002932,0.0002862,0.000287,13546392627.0,1605225599999,3923912.6456827,7023,6836885806.0,1980108.7451582,0,2020-11-12
ONGUSDT,1605139200000,0.1203,0.1206,0.1135,0.1162,511984.18,1605225599999,60205.811258,1026,216834.41,25383.758797,0,2020-11-12
HOTUSDT,1605139200000,0.0004786,0.0004864,0.000465,0.0004691,818962233.0,1605225599999,387225.5691018,2943,330229809.0,156392.2973118,0,2020-11-12
ZILUSDT,1605139200000,0.02021,0.0205,0.01904,0.01923,108867115.7,1605225599999,2150223.873472,12982,50114611.7,992897.163761,0,2020-11-12
ZRXUSDT,1605139200000,0.3652,0.3746,0.3578,0.3605,3115822.76,1605225599999,1141921.022033,6780,1475887.61,541373.648706,0,2020-11-12
FETUSDT,1605139200000,0.0449,0.04675,0.041,0.04173,31411823.5,1605225599999,1366014.603488,6150,18904470.4,824190.868426,0,2020-11-12
BATUSDT,1605139200000,0.1994,0.2065,0.1935,0.1956,10456144.78,1605225599999,2091473.108157,12270,4833071.44,968252.118611,0,2020-11-12
XMRUSDT,1605139200000,113.12,115.06,110.09,112.16,94916.88949,1605225599999,10656646.9938419,35301,44928.69518,5042411.1220405,0,2020-11-12
ZECUSDT,1605139200000,58.88,63.41,57.82,62.99,414669.94927,1605225599999,25586231.4635626,70096,219364.25679,13546927.9984478,0,2020-11-12
IOSTUSDT,1605139200000,0.005145,0.00535,0.005008,0.005019,597201465.0,1605225599999,3080321.862401,12454,289088386.0,1491583.056629,0,2020-11-12
CELRUSDT,1605139200000,0.00481,0.00482,0.00444,0.00451,86137373.6,1605225599999,396534.174344,2640,35231384.3,162113.110845,0,2020-11-12
DASHUSDT,1605139200000,69.3,79.85,68.31,77.69,366353.56972,1605225599999,27858045.9407708,104492,190212.85963,14456018.4471078,0,2020-11-12
NANOUSDT,1605139200000,0.7883,0.81,0.7479,0.7584,570341.45,1605225599999,442936.519331,3732,247406.54,192444.2476,0,2020-11-12
OMGUSDT,1605139200000,3.5078,3.8192,3.353,3.4937,6023120.54,1605225599999,21723774.192899,73203,2921425.4,10536724.53637,0,2020-11-12
THETAUSDT,1605139200000,0.61096,0.62772,0.588,0.60069,9740806.3,1605225599999,5912289.810141,24171,4311264.5,2621265.617877,0,2020-11-12
ENJUSDT,1605139200000,0.13833,0.1418,0.13156,0.13458,5987832.2,1605225599999,820175.989771,6249,2593046.8,353894.20615,0,2020-11-12
