Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1662508800000,18790.61,19464.06,18510.77,19292.84,287394.7788,1662595199999,5436827909.201311,5597127,142700.96438,2700094090.5392246,0,2022-09-07
ETHUSDT,1662508800000,1559.01,1657.5,1490.66,1630.0,850991.4243,1662595199999,1326011621.853752,1132986,430249.0193,670977086.9706249,0,2022-09-07
BNBUSDT,1662508800000,262.5,280.4,258.6,278.9,431827.218,1662595199999,115857094.2042,209484,221009.342,59330679.0733,0,2022-09-07
NEOUSDT,1662508800000,8.54,8.96,8.35,8.88,417344.0,1662595199999,3607979.4122,17100,200050.09,1729822.4938,0,2022-09-07
LTCUSDT,1662508800000,54.09,58.29,52.86,57.31,791215.198,1662595199999,43554901.07466,118793,391126.076,21541266.87865,0,2022-09-07
QTUMUSDT,1662508800000,2.988,3.142,2.918,3.089,480590.2,1662595199999,1451978.7301,7840,228399.3,690217.4533,0,2022-09-07
ADAUSDT,1662508800000,0.4625,0.4821,0.4536,0.4787,139305299.9,1662595199999,64906839.20856,147638,67906545.7,31665797.65323,0,2022-09-07
XRPUSDT,1662508800000,0.3212,0.3386,0.312,0.3369,267709589.0,1662595199999,86968475.705,141016,125965451.0,40930316.7749,0,2022-09-07
EOSUSDT,1662508800000,1.395,1.703,1.361,1.665,33782366.0,1662595199999,52303488.8795,155978,16675569.2,25907052.5728,0,2022-09-07
TUSDUSDT,1662508800000,1.0001,1.0001,0.9999,0.9999,7750202.0,1662595199999,7750161.1344,13290,3703862.0,3703941.2956,0,2022-09-07
IOTAUSDT,1662508800000,0.2595,0.2796,0.2554,0.2762,9188616.0,1662595199999,2453422.6913,12552,4364807.0,1162785.9836,0,2022-09-07
XLMUSDT,1662508800000,0.0998,0.1093,0.0983,0.103,66719927.0,1662595199999,6726686.5526,26143,34004660.0,3430196.7321,0,2022-09-07
ONTUSDT,1662508800000,0.223,0.234,0.2167,0.2308,6348864.0,1662595199999,1426710.2539,8642,3347218.0,751683.8085,0,2022-09-07
TRXUSDT,1662508800000,0.06069,0.06193,0.06005,0.06181,391659273.9,1662595199999,23794557.462967,75150,201717991.4,12260984.876722,0,2022-09-07
ETCUSDT,1662508800000,34.4,38.03,33.08,37.27,9619461.11,1662595199999,338362660.5059,411938,4698997.54,165080864.3762,0,2022-09-07
