Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1549843200000,3679.75,3684.9,3615.53,3631.05,24954.614571,1549929599999,90731831.90427426,172626,12713.191666,46221559.64321214,0,2019-02-11
ETHUSDT,1549843200000,125.12,125.28,119.24,120.89,389405.30404,1549929599999,47197595.845191,129000,194142.33374,23522764.7948778,0,2019-02-11
BNBUSDT,1549843200000,9.1695,9.778,9.01,9.5288,6041136.07,1549929599999,57201203.615301,90762,3251641.66,30802499.168464,0,2019-02-11
NEOUSDT,1549843200000,7.975,8.35,7.65,8.128,663261.337,1549929599999,5293700.159574,15275,346892.315,2771175.74002,0,2019-02-11
LTCUSDT,1549843200000,46.8,46.87,41.81,42.9,570398.48991,1549929599999,25000654.7153878,62358,281744.28623,12346897.0170934,0,2019-02-11
QTUMUSDT,1549843200000,1.956,1.965,1.892,1.908,80904.986,1549929599999,154765.968933,1485,29222.599,56046.660508,0,2019-02-11
ADAUSDT,1549843200000,0.04292,0.04299,0.04137,0.04169,86417133.1,1549929599999,3614883.047972,15998,41011339.3,1715945.921781,0,2019-02-11
XRPUSDT,1549843200000,0.30985,0.3103,0.30136,0.30255,41900510.2,1549929599999,12728464.017408,62422,21597491.2,6561110.609714,0,2019-02-11
EOSUSDT,1549843200000,2.8401,2.8478,2.6826,2.75,5768338.97,1549929599999,15916956.845094,48957,2819513.78,7779577.489282,0,2019-02-11
TUSDUSDT,1549843200000,1.0091,1.0135,1.0072,1.0112,3173130.29,1549929599999,3207998.244469,8788,1765263.04,1785019.666367,0,2019-02-11
IOTAUSDT,1549843200000,0.2817,0.282,0.2653,0.2683,4989829.86,1549929599999,1355446.570129,8546,1969300.79,534842.481179,0,2019-02-11
XLMUSDT,1549843200000,0.08032,0.08066,0.07643,0.077,48908352.8,1549929599999,3811149.661448,22699,26123000.2,2036915.286257,0,2019-02-11
ONTUSDT,1549843200000,0.5873,0.5874,0.567,0.579,1574369.06,1549929599999,906340.679679,4327,741672.19,427104.226706,0,2019-02-11
TRXUSDT,1549843200000,0.02579,0.02625,0.02406,0.02457,700500759.9,1549929599999,17533180.415808,57685,322004029.4,8066254.56957,0,2019-02-11
ETCUSDT,1549843200000,4.1597,4.1654,3.966,4.0697,530008.64,1549929599999,2154113.776182,7409,272729.44,1108726.310904,0,2019-02-11
ICXUSDT,1549843200000,0.2226,0.233,0.2153,0.2297,6198118.21,1549929599999,1367773.410266,4998,3264185.13,721016.178706,0,2019-02-11
NULSUSDT,1549843200000,0.4096,0.425,0.3961,0.4035,244139.88,1549929599999,98969.513777,1481,107051.21,43494.561182,0,2019-02-11
VETUSDT,1549843200000,0.004022,0.004024,0.003876,0.003905,211524414.0,1549929599999,831803.876001,4988,92433903.0,363556.248387,0,2019-02-11
PAXUSDT,1549843200000,1.0074,1.013,1.0065,1.0113,3858396.28,1549929599999,3898938.105616,19815,1767539.5,1785880.992882,0,2019-02-11
BCHABCUSDT,1549843200000,126.91,127.0,120.48,122.2,73271.03215,1549929599999,9020021.4780821,25021,34876.79898,4294037.0634914,0,2019-02-11
BCHSVUSDT,1549843200000,66.47,66.75,64.49,64.72,25892.59178,1549929599999,1688635.170819,11487,13206.95379,861861.7455245,0,2019-02-11
USDCUSDT,1549843200000,1.0078,1.014,1.0066,1.0123,1456394.53,1549929599999,1472031.628401,5501,619765.87,626755.064701,0,2019-02-11
LINKUSDT,1549843200000,0.4495,0.4515,0.42,0.4289,1580197.39,1549929599999,685555.872631,4364,760432.54,330746.339864,0,2019-02-11
WAVESUSDT,1549843200000,2.72,2.9153,2.6345,2.8726,475068.16,1549929599999,1308949.840247,8616,259257.65,717414.21108,0,2019-02-11
BTTUSDT,1549843200000,0.0008773,0.0009159,0.000792,0.000868,44008782719.0,1549929599999,37545215.7095896,92090,20367468229.0,17405731.6183484,0,2019-02-11
