Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1614902400000,48374.09,49448.93,46300.0,48751.71,78192.496372,1614988799999,3727133104.8373103,2054216,38318.310377,1827025012.2175496,0,2021-03-05
ETHUSDT,1614902400000,1539.22,1548.96,1441.66,1528.31,910786.28976,1614988799999,1355798089.272699,1000913,451258.01245,672042056.2406199,0,2021-03-05
BNBUSDT,1614902400000,229.6369,232.2,215.6439,225.4714,3654842.805,1614988799999,816218663.6047622,979892,1883684.035,420821067.06470865,0,2021-03-05
NEOUSDT,1614902400000,37.833,38.12,35.701,37.408,898071.558,1614988799999,33357059.637202,58752,442062.89,16428343.437022,0,2021-03-05
LTCUSDT,1614902400000,180.66,183.57,168.5,180.23,1182501.69882,1614988799999,206736683.4266449,410149,589202.04405,102975667.247258,0,2021-03-05
QTUMUSDT,1614902400000,5.681,6.642,5.252,6.588,9163073.64,1614988799999,54600974.265651,115916,4581020.928,27315997.625183,0,2021-03-05
ADAUSDT,1614902400000,1.11261,1.1972,1.03374,1.15908,830654685.1,1614988799999,934727653.7310289,1132387,415900224.9,468135654.45219,0,2021-03-05
XRPUSDT,1614902400000,0.4812,0.48488,0.44575,0.45457,751282004.7,1614988799999,344230596.124093,410780,366643796.7,168030913.73081,0,2021-03-05
EOSUSDT,1614902400000,3.749,3.7557,3.5563,3.6904,18490563.23,1614988799999,67623998.485092,218736,8995972.58,32916651.496718,0,2021-03-05
TUSDUSDT,1614902400000,1.0003,1.0011,0.9975,0.9997,10029356.0,1614988799999,10028013.158525,12911,5956662.13,5956006.643243,0,2021-03-05
IOTAUSDT,1614902400000,1.2716,1.4646,1.1988,1.3285,90343759.82,1614988799999,123424940.169535,234463,46486352.92,63574341.352533,0,2021-03-05
XLMUSDT,1614902400000,0.41196,0.41282,0.38555,0.40483,176504438.4,1614988799999,70349473.455439,147499,87671667.4,34943081.550677,0,2021-03-05
ONTUSDT,1614902400000,0.9642,1.0205,0.8907,1.012,54386637.57,1614988799999,51523105.342419,105261,27753542.24,26305211.274531,0,2021-03-05
TRXUSDT,1614902400000,0.05143,0.05148,0.04845,0.05019,1470004199.6,1614988799999,73173605.254182,144381,735248023.5,36592052.244478,0,2021-03-05
ETCUSDT,1614902400000,11.0039,11.1079,10.3245,10.9437,1739698.73,1614988799999,18698790.996683,54579,896726.61,9647728.107516,0,2021-03-05
ICXUSDT,1614902400000,1.9365,1.9407,1.7341,1.8595,16775767.29,1614988799999,30365716.99421,72258,8492364.87,15359844.592168,0,2021-03-05
NULSUSDT,1614902400000,0.531,0.5713,0.5002,0.5625,2950003.27,1614988799999,1587636.894526,13514,1401719.97,755314.868847,0,2021-03-05
VETUSDT,1614902400000,0.050343,0.0535,0.046022,0.05201,1992603255.0,1614988799999,99877160.5711,180254,1023282841.0,51303964.224206,0,2021-03-05
PAXUSDT,1614902400000,1.0002,1.0024,0.9992,0.9998,7636035.73,1614988799999,7634893.096228,7400,4203889.63,4203360.498882,0,2021-03-05
USDCUSDT,1614902400000,1.0002,1.0006,0.9994,0.9999,99606246.78,1614988799999,99604267.041419,40505,47119799.47,47120950.096943,0,2021-03-05
LINKUSDT,1614902400000,27.6856,28.2338,25.6483,27.8343,5835770.65,1614988799999,156133465.590018,214041,2826414.55,75599649.553362,0,2021-03-05
