Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1560729600000,8953.0,9444.0,8950.0,9313.96,47895.485374,1560815999999,441567296.05926627,462160,24826.97685,228962151.24115247,0,2019-06-17
ETHUSDT,1560729600000,267.73,276.0,266.81,273.16,339277.66707,1560815999999,91807270.7108816,185899,176231.60685,47694833.1998221,0,2019-06-17
BNBUSDT,1560729600000,32.1956,34.45,32.1862,33.8286,3325355.03,1560815999999,111126704.950995,125554,1889703.11,63113729.601134,0,2019-06-17
NEOUSDT,1560729600000,13.994,14.723,13.891,14.197,845362.361,1560815999999,12077014.763147,30560,423541.824,6055459.550736,0,2019-06-17
LTCUSDT,1560729600000,136.42,136.82,131.53,133.8,302485.50097,1560815999999,40632294.8605125,90741,150191.63554,20183997.0459153,0,2019-06-17
QTUMUSDT,1560729600000,3.651,3.772,3.535,3.648,611299.259,1560815999999,2230597.161418,8008,277407.333,1011900.243512,0,2019-06-17
ADAUSDT,1560729600000,0.09189,0.09365,0.09108,0.09334,85012338.9,1560815999999,7855781.797662,21728,44792565.9,4142924.603219,0,2019-06-17
XRPUSDT,1560729600000,0.42701,0.46311,0.42181,0.44705,310680509.3,1560815999999,135725597.827274,227999,153153556.8,66879245.684241,0,2019-06-17
EOSUSDT,1560729600000,6.9703,7.23,6.9442,7.1247,6057508.13,1560815999999,42871749.038291,87418,3158167.14,22356831.756459,0,2019-06-17
TUSDUSDT,1560729600000,0.9969,0.998,0.9941,0.997,8747274.9,1560815999999,8714021.976618,30195,4006472.82,3992203.055132,0,2019-06-17
IOTAUSDT,1560729600000,0.4444,0.455,0.42,0.4353,11798780.55,1560815999999,5157030.188788,19787,5272760.35,2307198.73522,0,2019-06-17
XLMUSDT,1560729600000,0.12951,0.13199,0.12709,0.13087,34972656.9,1560815999999,4514210.06195,25162,17529120.6,2262200.583279,0,2019-06-17
ONTUSDT,1560729600000,1.4454,1.5433,1.4403,1.5417,3067168.61,1560815999999,4566218.463954,18292,1536308.41,2288706.779154,0,2019-06-17
TRXUSDT,1560729600000,0.0328,0.034,0.03262,0.03383,598660024.1,1560815999999,19915475.800043,43050,393450032.4,13085230.925126,0,2019-06-17
ETCUSDT,1560729600000,8.6851,8.8595,8.619,8.7705,541027.03,1560815999999,4726227.896829,12732,266408.97,2328223.376679,0,2019-06-17
ICXUSDT,1560729600000,0.3665,0.3737,0.3571,0.3617,6395787.4,1560815999999,2343636.629908,8253,2771830.59,1015808.698211,0,2019-06-17
NULSUSDT,1560729600000,0.9606,1.02,0.9501,1.0131,1526825.77,1560815999999,1507538.65511,10871,695793.23,686822.110086,0,2019-06-17
VETUSDT,1560729600000,0.007244,0.007603,0.007235,0.007369,436406527.0,1560815999999,3228142.916843,10183,227334449.0,1684793.888486,0,2019-06-17
PAXUSDT,1560729600000,0.9967,0.9979,0.9932,0.997,8987066.94,1560815999999,8946119.07382,28200,2778745.65,2767124.323192,0,2019-06-17
BCHABCUSDT,1560729600000,426.4,438.4,424.0,430.67,52097.60151,1560815999999,22426185.1137867,45099,26994.80743,11622933.9097376,0,2019-06-17
USDCUSDT,1560729600000,0.9976,0.998,0.9938,0.9976,8530431.31,1560815999999,8496157.145152,27352,3277941.02,3266153.112853,0,2019-06-17
