Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1602633600000,11420.57,11547.98,11280.0,11417.89,41415.106015,1602719999999,472007015.7209342,590025,19070.057307,217375960.3109474,0,2020-10-14
ETHUSDT,1602633600000,381.05,387.41,373.13,378.69,569557.82936,1602719999999,216288026.9592086,214375,278390.33609,105736024.7795897,0,2020-10-14
BNBUSDT,1602633600000,30.7256,31.33,30.3733,30.838,2472670.449,1602719999999,76148974.450635,171589,1063854.331,32773285.1856133,0,2020-10-14
NEOUSDT,1602633600000,17.589,17.777,16.799,16.959,688944.936,1602719999999,11896838.327458,73767,346799.559,5988022.541305,0,2020-10-14
LTCUSDT,1602633600000,49.9,51.04,49.27,49.79,381873.31223,1602719999999,19133732.714963,40356,186044.13035,9323600.9644267,0,2020-10-14
QTUMUSDT,1602633600000,2.332,2.368,2.237,2.254,2669835.524,1602719999999,6141024.227123,20732,1238016.762,2849141.112863,0,2020-10-14
ADAUSDT,1602633600000,0.10927,0.11238,0.10519,0.10703,336699622.6,1602719999999,36695051.670094,76777,166888044.6,18193150.949849,0,2020-10-14
XRPUSDT,1602633600000,0.25658,0.2584,0.24593,0.24906,200090976.7,1602719999999,50509873.509913,92215,98049712.4,24748217.094883,0,2020-10-14
EOSUSDT,1602633600000,2.6383,2.6516,2.5804,2.6065,6416013.09,1602719999999,16803515.59176,41258,3151444.04,8254486.585858,0,2020-10-14
TUSDUSDT,1602633600000,0.9995,0.9999,0.9993,0.9997,3805164.99,1602719999999,3803446.682699,5541,1947556.28,1946736.416418,0,2020-10-14
IOTAUSDT,1602633600000,0.2842,0.2881,0.2687,0.2734,6781371.69,1602719999999,1889678.418099,6556,3257468.9,909188.557289,0,2020-10-14
XLMUSDT,1602633600000,0.07635,0.0768,0.07355,0.07398,84607215.1,1602719999999,6351028.827599,23145,41682471.5,3130071.086573,0,2020-10-14
ONTUSDT,1602633600000,0.58,0.5873,0.5607,0.5702,9215039.57,1602719999999,5293794.256008,18139,4497811.11,2584225.030922,0,2020-10-14
TRXUSDT,1602633600000,0.0268,0.02718,0.0263,0.02676,836283008.8,1602719999999,22343435.221623,42493,419949998.5,11223440.914403,0,2020-10-14
ETCUSDT,1602633600000,5.35,5.4457,5.313,5.3812,672291.79,1602719999999,3612375.255125,21838,309949.62,1665089.207973,0,2020-10-14
ICXUSDT,1602633600000,0.4107,0.4157,0.3843,0.3901,3852222.22,1602719999999,1538931.904334,8375,1764580.54,705328.164255,0,2020-10-14
NULSUSDT,1602633600000,0.2664,0.2694,0.2578,0.2614,153475.52,1602719999999,40338.412665,771,75867.24,19931.599055,0,2020-10-14
VETUSDT,1602633600000,0.011489,0.011583,0.010802,0.011139,1300293036.0,1602719999999,14553076.75155,49749,614010998.0,6873094.938435,0,2020-10-14
PAXUSDT,1602633600000,0.9996,1.0001,0.9992,0.9995,3770666.38,1602719999999,3769079.721078,3705,1838625.55,1837900.474062,0,2020-10-14
USDCUSDT,1602633600000,0.9995,0.9999,0.9991,0.9994,19513438.23,1602719999999,19503975.261403,17604,9349684.47,9345404.372792,0,2020-10-14
LINKUSDT,1602633600000,11.0016,11.3536,10.6201,10.8896,7758446.61,1602719999999,85355115.387802,131330,3873819.44,42624547.207467,0,2020-10-14
WAVESUSDT,1602633600000,2.5167,2.5332,2.436,2.5097,2060366.97,1602719999999,5140912.542939,29085,1347920.4,3365526.464537,0,2020-10-14
BTTUSDT,1602633600000,0.0003445,0.0003483,0.0003229,0.0003301,12078682918.0,1602719999999,4044939.0320691,11556,6047411285.0,2026023.0819367,0,2020-10-14
ONGUSDT,1602633600000,0.1235,0.1245,0.1188,0.1203,321552.49,1602719999999,39043.464205,534,139269.21,16912.888538,0,2020-10-14
HOTUSDT,1602633600000,0.0004882,0.0004935,0.0004726,0.0004793,341863652.0,1602719999999,165513.7561354,1530,196587893.0,95428.2516719,0,2020-10-14
ZILUSDT,1602633600000,0.02003,0.02005,0.01823,0.019,179678338.5,1602719999999,3414288.426622,14499,82801527.4,1573669.398197,0,2020-10-14
ZRXUSDT,1602633600000,0.4182,0.4349,0.3708,0.3867,10333704.96,1602719999999,4166493.58326,16629,5109909.8,2061196.142545,0,2020-10-14
FETUSDT,1602633600000,0.05301,0.05432,0.0496,0.05191,19566719.8,1602719999999,1018413.461808,4315,13456028.6,700924.499903,0,2020-10-14
BATUSDT,1602633600000,0.2171,0.2195,0.2111,0.2147,5976781.66,1602719999999,1283343.684668,6614,3083261.87,662009.038689,0,2020-10-14
XMRUSDT,1602633600000,127.9,133.8,125.0,128.41,152115.52296,1602719999999,19698081.0775819,41594,74851.81338,9694993.1056769,0,2020-10-14
ZECUSDT,1602633600000,70.09,71.39,67.19,68.75,219596.07984,1602719999999,15203127.6152098,40855,104262.65059,7220508.9658133,0,2020-10-14
IOSTUSDT,1602633600000,0.006029,0.006096,0.005652,0.005782,1390763396.0,1602719999999,8157306.638521,27045,711516392.0,4170424.733824,0,2020-10-14
CELRUSDT,1602633600000,0.00494,0.00519,0.00466,0.00482,100980829.0,1602719999999,496959.015287,2523,42328609.4,208736.206495,0,2020-10-14
DASHUSDT,1602633600000,71.28,72.1,68.96,70.05,59447.33296,1602719999999,4183614.2050061,16850,30142.75096,2121786.7719716,0,2020-10-14
NANOUSDT,1602633600000,0.8173,0.8256,0.7898,0.7987,286349.64,1602719999999,229673.755649,1795,108995.38,87798.778378,0,2020-10-14
OMGUSDT,1602633600000,3.5276,3.5562,3.2547,3.3307,1234672.37,1602719999999,4194708.065628,16085,577352.82,1963324.344011,0,2020-10-14
THETAUSDT,1602633600000,0.75475,0.76,0.719,0.73438,14351549.3,1602719999999,10624679.731522,19136,8327333.2,6182896.182279,0,2020-10-14
ENJUSDT,1602633600000,0.16163,0.16276,0.15,0.15381,7620134.3,1602719999999,1184030.570489,9080,3500748.2,544017.191659,0,2020-10-14
MITHUSDT,1602633600000,0.00545,0.00552,0.00517,0.00525,19440023.3,1602719999999,104602.70899,915,9393682.6,50660.001816,0,2020-10-14
MATICUSDT,1602633600000,0.01767,0.01799,0.01703,0.01712,81381987.9,1602719999999,1430096.876499,4883,30330726.2,533666.013835,0,2020-10-14
ATOMUSDT,1602633600000,6.012,6.136,5.63,5.727,3182235.474,1602719999999,18614878.577195,50888,1484473.738,8694545.011191,0,2020-10-14
TFUELUSDT,1602633600000,0.009893,0.009934,0.00964,0.0099,39153051.0,1602719999999,383239.059174,1901,16557723.0,161926.631997,0,2020-10-14
ONEUSDT,1602633600000,0.00542,0.00563,0.0053,0.00541,118414758.6,1602719999999,650264.142587,4458,55176295.0,303348.398553,0,2020-10-14
FTMUSDT,1602633600000,0.03115,0.0315,0.02759,0.02882,98226892.4,1602719999999,2865577.817824,11151,46049778.1,1346465.500415,0,2020-10-14
ALGOUSDT,1602633600000,0.343,0.348,0.3198,0.3277,17668680.49,1602719999999,5886036.698619,25918,8559889.57,2856153.680606,0,2020-10-14
GTOUSDT,1602633600000,0.00747,0.00755,0.00702,0.00713,9870374.6,1602719999999,71193.899942,620,4172750.8,29967.578261,0,2020-10-14
DOGEUSDT,1602633600000,0.0026353,0.0026609,0.0026173,0.002639,216681797.0,1602719999999,571355.9811264,4306,118874877.0,313666.4123578,0,2020-10-14
DUSKUSDT,1602633600000,0.0483,0.0492,0.0437,0.0451,5223531.06,1602719999999,241336.042097,1379,2252841.39,103840.571216,0,2020-10-14
ANKRUSDT,1602633600000,0.008014,0.00899,0.0078,0.008353,610312845.0,1602719999999,5138367.677439,23440,296819311.0,2499085.393465,0,2020-10-14
WINUSDT,1602633600000,8.04e-05,8.13e-05,7.56e-05,7.65e-05,7964963964.0,1602719999999,621934.9862832,9326,3663087966.0,286170.6591403,0,2020-10-14
COSUSDT,1602633600000,0.00746,0.00786,0.00734,0.00734,21014533.4,1602719999999,159127.516361,1285,10154590.0,77401.174815,0,2020-10-14
NPXSUSDT,1602633600000,0.0001728,0.0001745,0.0001663,0.0001664,495405133.0,1602719999999,84733.9611834,1067,158246895.0,27193.1448412,0,2020-10-14
COCOSUSDT,1602633600000,0.000298,0.0003,0.000286,0.000287,264205834.0,1602719999999,77446.933622,1559,76579110.0,22460.752396,0,2020-10-14
MTLUSDT,1602633600000,0.3256,0.3278,0.3159,0.3219,135333.36,1602719999999,43340.161174,488,61649.68,19767.808108,0,2020-10-14
TOMOUSDT,1602633600000,0.7999,0.8283,0.7612,0.7955,5686886.34,1602719999999,4538009.548248,25625,2726214.02,2178555.581006,0,2020-10-14
PERLUSDT,1602633600000,0.02422,0.02534,0.02301,0.02339,11352269.3,1602719999999,273644.544176,2078,5325817.6,129140.100693,0,2020-10-14
DENTUSDT,1602633600000,0.0002207,0.0002239,0.0002178,0.000221,142033206.0,1602719999999,31232.9918458,483,31183407.0,6876.6114111,0,2020-10-14
MFTUSDT,1602633600000,0.001835,0.001872,0.001745,0.001783,55157483.0,1602719999999,99342.351282,1954,26660053.0,48127.60666,0,2020-10-14
KEYUSDT,1602633600000,0.001938,0.001957,0.001793,0.001827,141931791.0,1602719999999,266645.624216,2825,63084735.0,118607.867382,0,2020-10-14
DOCKUSDT,1602633600000,0.011403,0.011497,0.0102,0.010536,23519820.0,1602719999999,251998.509612,3158,8583294.0,92513.161098,0,2020-10-14
WANUSDT,1602633600000,0.2727,0.2736,0.2565,0.2622,539204.35,1602719999999,143334.193858,2108,231479.15,61700.737709,0,2020-10-14
FUNUSDT,1602633600000,0.003248,0.003407,0.003195,0.003255,15966789.0,1602719999999,52883.100395,915,9184293.0,30456.468435,0,2020-10-14
CVCUSDT,1602633600000,0.02703,0.02781,0.02633,0.02671,2086445.1,1602719999999,56325.964562,787,1137181.8,30704.685117,0,2020-10-14
CHZUSDT,1602633600000,0.010926,0.01109,0.0107,0.010855,19414265.0,1602719999999,211889.241262,1432,7495994.0,81833.348601,0,2020-10-14
BANDUSDT,1602633600000,6.7038,6.843,6.2272,6.4175,1354991.12,1602719999999,8854956.275049,40624,636732.65,4165503.58039,0,2020-10-14
