Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1622505600000,37253.82,37894.81,35666.0,36693.09,81234.66377,1622591999999,2973928300.375587,1760417,40291.834851,1475008291.233647,0,2021-06-01
ETHUSDT,1622505600000,2706.15,2740.0,2523.74,2634.57,1179577.10806,1622591999999,3081355010.9534516,1790186,575201.66943,1503196035.623285,0,2021-06-01
BNBUSDT,1622505600000,353.37,364.4,339.48,362.39,3652280.6916,1622591999999,1284873991.761273,1433677,1822516.9792,641389445.046448,0,2021-06-01
NEOUSDT,1622505600000,55.868,56.799,52.2,53.951,648192.688,1622591999999,35113529.150564,61293,321487.47,17432612.380423,0,2021-06-01
LTCUSDT,1622505600000,188.01,193.16,175.82,182.99,1081241.44408,1622591999999,197281336.35004193,416212,531753.5162,97049506.8989786,0,2021-06-01
QTUMUSDT,1622505600000,12.401,12.622,11.318,11.87,2737857.116,1622591999999,32390163.05441,61336,1389121.242,16429525.648222,0,2021-06-01
ADAUSDT,1622505600000,1.7376,1.7796,1.6531,1.7363,530252586.94,1622591999999,912156549.5182179,1214297,263833494.52,454057904.229748,0,2021-06-01
XRPUSDT,1622505600000,1.0409,1.1,0.9742,1.0108,1130390772.85,1622591999999,1161830746.20794,1184801,562427731.44,578273716.415932,0,2021-06-01
EOSUSDT,1622505600000,6.6322,6.7606,6.0687,6.3069,40141810.11,1622591999999,253876660.141525,390587,20528443.52,129752782.691534,0,2021-06-01
TUSDUSDT,1622505600000,0.9996,1.0018,0.9994,1.0002,10874902.92,1622591999999,10874711.881111,8323,5488687.61,5488651.635313,0,2021-06-01
IOTAUSDT,1622505600000,1.1156,1.1738,1.0817,1.1197,17559265.72,1622591999999,19621250.15767,59702,8975975.55,10040917.746742,0,2021-06-01
XLMUSDT,1622505600000,0.40267,0.44994,0.38368,0.41864,417356905.3,1622591999999,175935318.873219,330574,212937196.9,89749605.961352,0,2021-06-01
ONTUSDT,1622505600000,1.1437,1.156,1.0693,1.1142,35122561.25,1622591999999,38980296.037259,109032,17933119.31,19901406.846842,0,2021-06-01
TRXUSDT,1622505600000,0.07679,0.07748,0.07353,0.07614,1266668007.2,1622591999999,95542466.546236,196327,631722633.8,47663091.810448,0,2021-06-01
ETCUSDT,1622505600000,70.018,71.841,65.609,67.765,2795735.791,1622591999999,189844874.098713,277862,1396873.374,94894791.048896,0,2021-06-01
ICXUSDT,1622505600000,1.1341,1.1575,1.0736,1.1483,8858981.8,1622591999999,9865522.829292,34788,4469122.0,4979970.138535,0,2021-06-01
NULSUSDT,1622505600000,0.5947,0.6025,0.5628,0.579,1989111.13,1622591999999,1150690.029838,7241,1032208.93,597275.200595,0,2021-06-01
VETUSDT,1622505600000,0.12592,0.12973,0.11775,0.12068,2135264727.9,1622591999999,261702195.936064,360008,1059351933.8,129901106.603887,0,2021-06-01
PAXUSDT,1622505600000,0.9995,1.001,0.9995,1.0,4407461.67,1622591999999,4407459.38804,4450,2285107.45,2285048.229977,0,2021-06-01
USDCUSDT,1622505600000,0.9998,1.0003,0.9991,1.0,119284977.98,1622591999999,119273213.131238,41330,59100486.39,59096682.000549,0,2021-06-01
LINKUSDT,1622505600000,32.098,32.65,29.035,30.719,8541347.958,1622591999999,259984727.939724,394645,4314474.769,131436821.34529,0,2021-06-01
WAVESUSDT,1622505600000,13.844,13.928,12.655,13.221,1802803.121,1622591999999,23676790.282582,68941,968476.16,12710190.335029,0,2021-06-01
BTTUSDT,1622505600000,0.0038435,0.0038943,0.003655,0.0037551,10090662445.0,1622591999999,37917027.4459768,101176,5035019035.0,18915294.9867005,0,2021-06-01
