Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1659744000000,23313.56,23354.36,22909.52,22954.21,83911.80307,1659830399999,1944693656.706568,3360228,41438.9761,960462308.0530332,0,2022-08-06
ETHUSDT,1659744000000,1736.81,1749.93,1685.26,1690.6,523314.6444,1659830399999,899479880.987209,752873,273243.8484,469642311.618183,0,2022-08-06
BNBUSDT,1659744000000,315.9,322.9,312.6,315.2,394288.536,1659830399999,124933875.7491,231660,199268.631,63149678.3152,0,2022-08-06
NEOUSDT,1659744000000,11.81,11.82,11.37,11.43,250809.02,1659830399999,2896760.6632,12447,121299.28,1401463.4036,0,2022-08-06
LTCUSDT,1659744000000,62.47,62.58,60.5,60.83,221909.184,1659830399999,13635182.37347,43759,109299.255,6717883.88207,0,2022-08-06
QTUMUSDT,1659744000000,4.108,4.251,4.075,4.125,707251.4,1659830399999,2945416.4187,12127,368477.3,1534435.3197,0,2022-08-06
ADAUSDT,1659744000000,0.5174,0.5234,0.51,0.5112,78090180.3,1659830399999,40367066.54263,89111,39737228.8,20547752.85072,0,2022-08-06
XRPUSDT,1659744000000,0.3764,0.378,0.3703,0.3715,88658479.0,1659830399999,33182898.9453,66502,42405437.0,15872414.639,0,2022-08-06
EOSUSDT,1659744000000,1.259,1.271,1.221,1.226,6803235.5,1659830399999,8461096.4528,23579,3678492.9,4570694.4378,0,2022-08-06
TUSDUSDT,1659744000000,0.9999,1.0,0.9998,0.9998,6489986.0,1659830399999,6489154.2398,13751,3483519.0,3483179.6552,0,2022-08-06
IOTAUSDT,1659744000000,0.3403,0.3461,0.3378,0.3411,5220579.0,1659830399999,1787797.2984,12041,2478555.0,848944.8399,0,2022-08-06
XLMUSDT,1659744000000,0.1186,0.1231,0.1181,0.1217,48391777.0,1659830399999,5833875.3256,24796,24215880.0,2921106.3537,0,2022-08-06
ONTUSDT,1659744000000,0.2912,0.2929,0.2862,0.2869,6721338.0,1659830399999,1948099.4966,11204,3016790.0,874262.2948,0,2022-08-06
TRXUSDT,1659744000000,0.06989,0.0706,0.06927,0.06947,229537996.8,1659830399999,16064588.043891,63991,127056738.5,8894675.471102,0,2022-08-06
ETCUSDT,1659744000000,38.3,39.5,37.18,37.82,3269155.4,1659830399999,125124653.3067,171021,1588267.39,60802986.2532,0,2022-08-06
ICXUSDT,1659744000000,0.34,0.359,0.335,0.338,7019182.7,1659830399999,2437354.8382,9083,4248793.1,1477819.3093,0,2022-08-06
NULSUSDT,1659744000000,0.2592,0.2597,0.2508,0.2558,2039322.0,1659830399999,521678.0969,2740,856075.0,219194.4544,0,2022-08-06
VETUSDT,1659744000000,0.03142,0.03192,0.03076,0.03087,390051141.9,1659830399999,12296064.916396,46187,184419400.4,5815339.383621,0,2022-08-06
USDCUSDT,1659744000000,0.9999,1.0,0.9998,0.9998,127660432.0,1659830399999,127645153.8169,57938,56199939.0,56195111.5945,0,2022-08-06
LINKUSDT,1659744000000,7.88,8.11,7.735,7.792,3210801.4,1659830399999,25345730.59329,67952,1500134.19,11845307.35235,0,2022-08-06
WAVESUSDT,1659744000000,6.227,6.336,6.056,6.098,5261589.78,1659830399999,32582218.81676,69666,2435848.05,15088642.47318,0,2022-08-06
ONGUSDT,1659744000000,0.4473,0.459,0.4384,0.4442,5640404.0,1659830399999,2508355.1698,10524,2593932.0,1152522.7327,0,2022-08-06
HOTUSDT,1659744000000,0.002868,0.002873,0.002582,0.002594,4615738707.0,1659830399999,12456863.614033,59620,2221030390.0,5984042.262802,0,2022-08-06
ZILUSDT,1659744000000,0.04549,0.04954,0.04547,0.046,907923925.8,1659830399999,43211822.538814,127419,437048806.2,20808475.79541,0,2022-08-06
ZRXUSDT,1659744000000,0.3587,0.3616,0.3517,0.3532,2508201.0,1659830399999,896740.1121,5810,1060446.0,379135.0115,0,2022-08-06
FETUSDT,1659744000000,0.101,0.104,0.1,0.1017,24823674.0,1659830399999,2527249.8809,10130,13854635.0,1412327.8256,0,2022-08-06
BATUSDT,1659744000000,0.429,0.455,0.4266,0.432,18818608.0,1659830399999,8319348.001,34585,8854651.0,3915253.6006,0,2022-08-06
XMRUSDT,1659744000000,161.6,165.1,160.2,160.6,50207.522,1659830399999,8146433.8063,21253,21469.117,3486032.534,0,2022-08-06
ZECUSDT,1659744000000,69.0,69.6,66.9,67.6,84214.533,1659830399999,5742724.4157,15814,45136.363,3080091.4671,0,2022-08-06
IOSTUSDT,1659744000000,0.01522,0.01573,0.01513,0.01534,182698097.0,1659830399999,2820749.52666,17106,82234985.0,1270466.62144,0,2022-08-06
CELRUSDT,1659744000000,0.02243,0.02285,0.02193,0.02217,115081536.6,1659830399999,2581451.278137,10335,53984275.7,1212196.609609,0,2022-08-06
DASHUSDT,1659744000000,52.3,53.5,51.7,52.5,54555.043,1659830399999,2864742.6287,11566,27283.246,1434840.7198,0,2022-08-06
OMGUSDT,1659744000000,2.361,2.449,2.316,2.338,1558066.2,1659830399999,3703722.5129,21543,669050.9,1591184.6436,0,2022-08-06
THETAUSDT,1659744000000,1.633,1.635,1.536,1.553,8867801.7,1659830399999,13992925.3151,44040,4045058.3,6384996.7573,0,2022-08-06
ENJUSDT,1659744000000,0.708,0.709,0.674,0.677,6146033.7,1659830399999,4244198.5074,16475,2575661.7,1779586.6962,0,2022-08-06
MITHUSDT,1659744000000,0.02913,0.03056,0.02898,0.0292,84835926.6,1659830399999,2507652.959258,12511,41181841.2,1217955.6327,0,2022-08-06
MATICUSDT,1659744000000,0.9278,0.9417,0.9024,0.9076,43833487.9,1659830399999,40507609.21789,128460,20834408.8,19266942.27817,0,2022-08-06
ATOMUSDT,1659744000000,10.968,11.013,10.566,10.631,1188162.82,1659830399999,12847649.65048,51847,584486.75,6319348.59899,0,2022-08-06
TFUELUSDT,1659744000000,0.0647,0.0648,0.063,0.0634,10803694.0,1659830399999,688886.8929,3266,5374432.0,342726.8032,0,2022-08-06
ONEUSDT,1659744000000,0.02414,0.02506,0.02366,0.02378,385412980.5,1659830399999,9383712.114632,41161,182046035.4,4433932.372208,0,2022-08-06
FTMUSDT,1659744000000,0.3816,0.3898,0.3618,0.367,95000897.0,1659830399999,35647630.9942,94641,46570894.0,17477920.0861,0,2022-08-06
ALGOUSDT,1659744000000,0.3586,0.3596,0.3465,0.3491,29127361.0,1659830399999,10275818.4625,38015,13708843.0,4836107.5086,0,2022-08-06
GTOUSDT,1659744000000,0.02596,0.02604,0.02501,0.02504,60795818.5,1659830399999,1545377.511098,6953,27126927.4,689852.552975,0,2022-08-06
DOGEUSDT,1659744000000,0.06981,0.07133,0.0684,0.06863,515275101.0,1659830399999,35996342.73437,84616,256508809.0,17917244.47744,0,2022-08-06
DUSKUSDT,1659744000000,0.1509,0.1634,0.1495,0.1584,39516972.0,1659830399999,6270808.4866,28607,19701782.0,3126301.8044,0,2022-08-06
ANKRUSDT,1659744000000,0.03354,0.03369,0.03254,0.03277,40067837.8,1659830399999,1330254.021424,8066,19131586.3,634558.014921,0,2022-08-06
WINUSDT,1659744000000,0.0001476,0.0001493,0.0001442,0.0001449,20019420256.0,1659830399999,2950575.3205696,15717,10430771600.0,1537407.4954079,0,2022-08-06
COSUSDT,1659744000000,0.00778,0.00808,0.00768,0.0079,111326956.7,1659830399999,873955.383973,8795,59005593.1,463786.467775,0,2022-08-06
COCOSUSDT,1659744000000,0.797,0.8,0.788,0.7893,807299.0,1659830399999,639486.464,3568,398470.0,315780.2501,0,2022-08-06
MTLUSDT,1659744000000,1.432,1.454,1.422,1.43,1009609.5,1659830399999,1454796.9823,8278,387204.4,558302.1349,0,2022-08-06
TOMOUSDT,1659744000000,0.674,0.689,0.654,0.658,2200719.9,1659830399999,1473954.5534,5781,1068668.8,717494.4999,0,2022-08-06
PERLUSDT,1659744000000,0.02655,0.02656,0.02539,0.02547,18436338.1,1659830399999,479027.484054,3006,8131719.2,211599.304838,0,2022-08-06
DENTUSDT,1659744000000,0.001252,0.001267,0.001178,0.001184,2420723320.0,1659830399999,2940591.736928,14134,1014747930.0,1232297.456861,0,2022-08-06
MFTUSDT,1659744000000,0.004792,0.004909,0.004731,0.004776,77464259.0,1659830399999,371266.807812,2041,37530426.0,180055.885298,0,2022-08-06
KEYUSDT,1659744000000,0.005101,0.00512,0.004987,0.005023,111365421.0,1659830399999,562780.146718,3305,44876316.0,226955.384562,0,2022-08-06
DOCKUSDT,1659744000000,0.02634,0.02638,0.0257,0.02575,10842161.0,1659830399999,282923.35648,2346,4632339.0,121028.74674,0,2022-08-06
WANUSDT,1659744000000,0.2507,0.2512,0.243,0.2445,2422530.0,1659830399999,598960.8437,3372,1356660.0,335506.7021,0,2022-08-06
FUNUSDT,1659744000000,0.00832,0.00842,0.00815,0.00823,19285898.0,1659830399999,159477.10708,1271,11383290.0,94213.37326,0,2022-08-06
CVCUSDT,1659744000000,0.1639,0.1653,0.1619,0.1624,3896739.0,1659830399999,638615.4853,4022,1246604.0,204268.1478,0,2022-08-06
CHZUSDT,1659744000000,0.1458,0.1535,0.1442,0.1463,124263898.0,1659830399999,18360858.9088,46758,59016114.0,8722653.6701,0,2022-08-06
BANDUSDT,1659744000000,1.832,1.918,1.798,1.831,1816343.1,1659830399999,3366875.304,15865,932818.4,1729798.8657,0,2022-08-06
BUSDUSDT,1659744000000,0.9999,1.0,0.9998,0.9998,329209800.0,1659830399999,329168852.4093,283921,151848273.0,151834745.401,0,2022-08-06
BEAMUSDT,1659744000000,0.1922,0.2042,0.19,0.1901,7100160.0,1659830399999,1392594.2283,7121,3539417.0,696285.5941,0,2022-08-06
XTZUSDT,1659744000000,1.864,1.9,1.843,1.878,1452756.4,1659830399999,2723965.14,14518,743200.5,1393651.685,0,2022-08-06
RENUSDT,1659744000000,0.1518,0.1566,0.1485,0.15,14748460.0,1659830399999,2245345.6833,7608,6978727.0,1063395.6424,0,2022-08-06
RVNUSDT,1659744000000,0.03949,0.03972,0.03762,0.03812,108754247.9,1659830399999,4197678.238367,24422,56049286.3,2163517.740901,0,2022-08-06
HBARUSDT,1659744000000,0.0758,0.079,0.0754,0.0768,72597657.0,1659830399999,5594135.4994,23673,35147320.0,2712381.354,0,2022-08-06
NKNUSDT,1659744000000,0.1147,0.1223,0.1113,0.113,25252591.0,1659830399999,2929757.3212,10024,11831821.0,1375819.7483,0,2022-08-06
