Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1628553600000,46248.87,46700.0,44589.46,45584.99,53814.643421,1628639999999,2452485823.933654,1951330,26592.369314,1212338434.7318356,0,2021-08-10
ETHUSDT,1628553600000,3160.51,3233.0,3051.22,3141.66,880675.74443,1628639999999,2763516346.6677885,1824522,446954.52251,1403643255.700469,0,2021-08-10
BNBUSDT,1628553600000,354.32,376.6,348.0,371.92,1660844.1918,1628639999999,604564023.905828,1108969,844331.8479,307326223.381171,0,2021-08-10
NEOUSDT,1628553600000,46.491,47.667,44.466,46.681,1018350.88,1628639999999,47031045.90816,118687,551452.259,25434555.969964,0,2021-08-10
LTCUSDT,1628553600000,166.27,168.28,158.79,165.38,894686.73503,1628639999999,146650320.2943435,285340,451953.33931,74092590.7207862,0,2021-08-10
QTUMUSDT,1628553600000,10.759,10.824,10.252,10.689,2515893.113,1628639999999,26584900.412818,63491,1192480.095,12604683.75353,0,2021-08-10
ADAUSDT,1628553600000,1.4745,1.701,1.457,1.678,356506024.51,1628639999999,560730912.241496,1239067,185107880.0,291415567.899583,0,2021-08-10
XRPUSDT,1628553600000,0.8169,0.8622,0.8,0.8511,503252613.21,1628639999999,417292098.62383294,615024,260121898.81,215729690.336165,0,2021-08-10
EOSUSDT,1628553600000,4.5323,4.72,4.401,4.5973,21691565.56,1628639999999,98896478.049862,230745,10886426.49,49636307.564348,0,2021-08-10
TUSDUSDT,1628553600000,0.9996,0.9998,0.9996,0.9997,7287088.34,1628639999999,7284776.525763,5054,2792812.81,2792066.592021,0,2021-08-10
IOTAUSDT,1628553600000,0.9191,1.0,0.9013,0.9781,32184393.9,1628639999999,30676947.347268,117811,16986417.17,16196375.824062,0,2021-08-10
XLMUSDT,1628553600000,0.29851,0.315,0.29514,0.31019,146497673.7,1628639999999,44738105.524827,159524,77577843.2,23701517.142382,0,2021-08-10
ONTUSDT,1628553600000,0.9171,0.9474,0.8962,0.936,26427731.67,1628639999999,24415242.836505,89093,12981532.82,11996348.925158,0,2021-08-10
