Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1614297600000,47073.73,48424.11,44106.78,46276.87,109423.200663,1614383999999,5086374532.734615,2371766,53626.904622,2494190193.2522826,0,2021-02-26
ETHUSDT,1614297600000,1482.08,1562.25,1400.0,1444.59,1355973.29378,1614383999999,2004016547.1111927,1298739,662906.93964,979857228.4282846,0,2021-02-26
BNBUSDT,1614297600000,234.7605,239.4,209.105,221.717,7410706.385,1614383999999,1673740236.8863392,1741056,3737840.02,844865944.4801531,0,2021-02-26
NEOUSDT,1614297600000,38.469,39.902,35.168,37.68,1891468.344,1614383999999,71458162.858022,100127,969141.026,36628731.571123,0,2021-02-26
LTCUSDT,1614297600000,179.36,182.86,162.74,170.25,2180233.25143,1614383999999,376896603.428194,787789,1081844.58664,187047542.3487656,0,2021-02-26
QTUMUSDT,1614297600000,5.122,5.359,4.698,5.184,4611371.168,1614383999999,23317269.383698,53590,2317322.248,11715765.772976,0,2021-02-26
ADAUSDT,1614297600000,1.07688,1.298,0.99,1.24303,1805727721.5,1614383999999,2078674172.965505,1842500,910421394.5,1049555411.810228,0,2021-02-26
XRPUSDT,1614297600000,0.43599,0.45067,0.41111,0.42788,908467259.5,1614383999999,390947843.286356,448351,452253360.7,194571990.699476,0,2021-02-26
EOSUSDT,1614297600000,3.6695,3.7699,3.4,3.5477,38391146.46,1614383999999,137887241.198416,275584,19408305.67,69727510.287357,0,2021-02-26
TUSDUSDT,1614297600000,1.0002,1.002,0.9989,0.9997,10322950.74,1614383999999,10322175.206828,11836,5076984.31,5076807.348656,0,2021-02-26
IOTAUSDT,1614297600000,1.1,1.1779,1.02,1.1196,34865888.13,1614383999999,38448645.708828,91896,17362523.0,19149471.563609,0,2021-02-26
XLMUSDT,1614297600000,0.3808,0.40147,0.35457,0.4003,242047636.1,1614383999999,92065305.753518,168317,124033694.6,47180446.67342,0,2021-02-26
ONTUSDT,1614297600000,0.9385,0.9539,0.8362,0.8969,75048508.82,1614383999999,67812064.548015,112519,37391826.07,33794492.470278,0,2021-02-26
TRXUSDT,1614297600000,0.04521,0.04684,0.04233,0.04517,1576432724.3,1614383999999,70641686.168761,142690,802401503.4,35956633.336582,0,2021-02-26
ETCUSDT,1614297600000,11.0388,11.2951,10.0157,10.7153,4356650.57,1614383999999,46580042.869163,107913,2171716.19,23222803.150468,0,2021-02-26
ICXUSDT,1614297600000,1.5406,1.6401,1.4021,1.4844,22515786.84,1614383999999,34048056.982543,81959,11154152.28,16876671.729731,0,2021-02-26
NULSUSDT,1614297600000,0.4599,0.5137,0.416,0.4773,3213957.77,1614383999999,1473865.903177,10731,1581033.14,724032.562525,0,2021-02-26
VETUSDT,1614297600000,0.039342,0.043,0.036472,0.039453,2352543225.0,1614383999999,92368912.666394,147483,1193321803.0,46887835.811609,0,2021-02-26
PAXUSDT,1614297600000,1.0002,1.002,0.9992,0.9999,10244607.98,1614383999999,10244673.816795,6403,5321661.38,5322021.070986,0,2021-02-26
USDCUSDT,1614297600000,1.0,1.0005,0.9992,0.9997,187493337.99,1614383999999,187493486.395333,66766,82558089.88,82558043.054694,0,2021-02-26
LINKUSDT,1614297600000,24.7144,26.9906,23.6574,25.1862,9141896.37,1614383999999,229379802.333632,298391,4410328.22,110609729.138332,0,2021-02-26
WAVESUSDT,1614297600000,9.598,10.003,8.9457,9.5612,1239109.43,1614383999999,11764279.417218,43256,582298.6,5528016.674207,0,2021-02-26
BTTUSDT,1614297600000,0.0013224,0.001364,0.001217,0.0012716,18900500318.0,1614383999999,24379043.1085195,96645,9664583417.0,12469862.6605769,0,2021-02-26
ONGUSDT,1614297600000,0.4952,0.5532,0.4501,0.4866,10817230.58,1614383999999,5248556.577472,25085,5590005.46,2718502.055436,0,2021-02-26
HOTUSDT,1614297600000,0.0029685,0.0030491,0.0026215,0.0028118,7641668531.0,1614383999999,21917261.812161,85634,3852069666.0,11062905.596008,0,2021-02-26
ZILUSDT,1614297600000,0.10885,0.11605,0.10141,0.10944,273227849.4,1614383999999,29995663.652336,87318,139255851.8,15300782.273826,0,2021-02-26
ZRXUSDT,1614297600000,1.3957,1.418,1.2429,1.3192,19680677.37,1614383999999,26343104.83042,62543,9890474.43,13249881.809369,0,2021-02-26
FETUSDT,1614297600000,0.22658,0.24323,0.2,0.22514,51731654.1,1614383999999,11572706.421054,39267,29194377.1,6587811.105691,0,2021-02-26
BATUSDT,1614297600000,0.4811,0.556,0.4412,0.5254,100589460.59,1614383999999,50829198.019974,118827,52314992.02,26409280.953094,0,2021-02-26
XMRUSDT,1614297600000,198.61,217.92,193.51,204.2,177306.27464,1614383999999,36190053.0968121,72159,93456.94271,19087151.8270784,0,2021-02-26
ZECUSDT,1614297600000,121.27,125.05,113.41,118.23,393489.94968,1614383999999,46987632.7043225,85190,200099.99651,23904892.959062,0,2021-02-26
IOSTUSDT,1614297600000,0.043415,0.044,0.038797,0.040312,2489217385.0,1614383999999,102882253.131817,170827,1253254526.0,51751942.317207,0,2021-02-26
CELRUSDT,1614297600000,0.01729,0.01927,0.01576,0.0174,534710242.3,1614383999999,9325061.843976,36652,257220944.8,4486674.0689,0,2021-02-26
DASHUSDT,1614297600000,218.11,223.92,201.15,206.7,231381.98349,1614383999999,49223645.6328461,73565,113085.89593,24076463.2951832,0,2021-02-26
NANOUSDT,1614297600000,5.2078,5.5,4.729,5.1532,2567863.07,1614383999999,13178090.481446,41111,1293744.88,6648460.910883,0,2021-02-26
OMGUSDT,1614297600000,4.537,4.6846,4.1122,4.4415,4525289.15,1614383999999,19976766.166664,51431,2286197.36,10099885.948119,0,2021-02-26
THETAUSDT,1614297600000,2.98686,3.16256,2.8674,3.05508,9470531.8,1614383999999,28430684.538312,65602,4663971.4,14015447.759335,0,2021-02-26
ENJUSDT,1614297600000,0.5404,0.623,0.52267,0.57809,87807074.1,1614383999999,50829503.667334,143192,44423769.2,25738998.222651,0,2021-02-26
MITHUSDT,1614297600000,0.0176,0.01821,0.0162,0.01726,48162431.4,1614383999999,837659.292752,8762,22247914.7,387708.875327,0,2021-02-26
MATICUSDT,1614297600000,0.17564,0.20337,0.15942,0.19036,1129911803.3,1614383999999,202067225.498042,340874,577746606.5,103464145.440949,0,2021-02-26
ATOMUSDT,1614297600000,17.775,18.959,16.051,18.86,5283512.5,1614383999999,93016961.209426,144450,2586903.493,45485375.847147,0,2021-02-26
TFUELUSDT,1614297600000,0.078601,0.088962,0.074029,0.082858,100420570.0,1614383999999,8208682.208358,31910,49185923.0,4024536.743183,0,2021-02-26
ONEUSDT,1614297600000,0.02417,0.03035,0.0227,0.02859,1046055063.5,1614383999999,27823365.713784,126311,566669282.8,15111331.958576,0,2021-02-26
FTMUSDT,1614297600000,0.59374,0.7,0.49829,0.52197,634317998.3,1614383999999,361879835.88973695,454891,314135520.8,179481405.328703,0,2021-02-26
ALGOUSDT,1614297600000,0.9814,1.0536,0.8964,0.9725,56729259.58,1614383999999,55320011.921835,155320,28000450.62,27313133.290665,0,2021-02-26
GTOUSDT,1614297600000,0.01738,0.0188,0.01607,0.01774,56901406.8,1614383999999,996222.939795,6503,29579432.8,517704.60922,0,2021-02-26
DOGEUSDT,1614297600000,0.0499157,0.0526032,0.0484,0.0504768,3147923785.0,1614383999999,158841435.8437252,314233,1618976791.0,81727135.2231402,0,2021-02-26
DUSKUSDT,1614297600000,0.2214,0.2322,0.19,0.2104,16032769.76,1614383999999,3400552.762009,16525,7701167.47,1637404.897036,0,2021-02-26
ANKRUSDT,1614297600000,0.026524,0.027555,0.023359,0.026325,871894911.0,1614383999999,22396885.840408,76852,438736465.0,11263791.701469,0,2021-02-26
WINUSDT,1614297600000,0.00019728,0.00020691,0.00018548,0.00019785,17626363538.0,1614383999999,3485549.06810519,26279,8368046901.0,1656535.70669319,0,2021-02-26
COSUSDT,1614297600000,0.0149,0.01513,0.01291,0.01337,77102278.4,1614383999999,1063245.500971,9593,33674483.5,464562.232285,0,2021-02-26
NPXSUSDT,1614297600000,0.0021999,0.0024001,0.00195,0.0021824,10303799197.0,1614383999999,22213122.381826,67874,5300168572.0,11444838.8606417,0,2021-02-26
COCOSUSDT,1614297600000,0.7228,0.7463,0.63,0.6729,2110360.21,1614383999999,1449473.584656,9744,986701.27,678235.641151,0,2021-02-26
MTLUSDT,1614297600000,0.7968,0.8834,0.728,0.8833,1161413.96,1614383999999,927138.074038,6364,600556.47,478903.630815,0,2021-02-26
TOMOUSDT,1614297600000,1.86,2.1111,1.7241,1.8787,13631749.9,1614383999999,26097726.724426,80087,6664440.9,12791691.249735,0,2021-02-26
PERLUSDT,1614297600000,0.05306,0.05667,0.047,0.05059,22947248.8,1614383999999,1183498.035319,9979,10630302.6,550113.867855,0,2021-02-26
DENTUSDT,1614297600000,0.0017937,0.001999,0.0016574,0.0017313,5785587381.0,1614383999999,10439208.1920613,57818,2808670784.0,5099400.4909997,0,2021-02-26
MFTUSDT,1614297600000,0.012639,0.01349,0.011526,0.012687,925393711.0,1614383999999,11595001.273412,37131,443338290.0,5556840.673688,0,2021-02-26
KEYUSDT,1614297600000,0.00886,0.009023,0.007605,0.008193,606444156.0,1614383999999,5043054.145705,27412,285179166.0,2375591.964064,0,2021-02-26
DOCKUSDT,1614297600000,0.03516,0.036955,0.032,0.03513,18287742.0,1614383999999,633906.801981,5501,8760130.0,304799.861932,0,2021-02-26
