Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date GMT+0
BTCUSDT,1615248000000,52375.18,54895.0,51789.41,54884.5,71656.737076,1615334399999,3861450964.6549034,2194398,35011.541086,1886844773.6846297,0,2021-03-09
ETHUSDT,1615248000000,1833.22,1870.77,1798.2,1870.51,857229.47855,1615334399999,1570286249.4509003,1196670,414078.09328,758575748.3569634,0,2021-03-09
BNBUSDT,1615248000000,240.7852,297.2962,235.6001,293.2052,7937298.708,1615334399999,2125830116.6707408,2185699,4111348.115,1100055373.809576,0,2021-03-09
NEOUSDT,1615248000000,40.117,43.079,39.64,42.587,1274584.31,1615334399999,53136895.219351,116849,637261.093,26573231.167247,0,2021-03-09
LTCUSDT,1615248000000,191.86,205.0,188.92,203.81,1279698.49896,1615334399999,253719098.4610113,522687,645374.71425,128009285.9473583,0,2021-03-09
QTUMUSDT,1615248000000,6.311,6.625,6.185,6.558,4162255.191,1615334399999,26746628.926955,65901,1934532.932,12444687.576415,0,2021-03-09
ADAUSDT,1615248000000,1.11836,1.22,1.11083,1.1972,616039069.3,1615334399999,718499784.323591,731610,318172237.7,371224400.484304,0,2021-03-09
XRPUSDT,1615248000000,0.47413,0.48736,0.471,0.4849,495494329.0,1615334399999,237676409.039218,325327,247371714.9,118653986.61235,0,2021-03-09
EOSUSDT,1615248000000,3.8991,4.1838,3.85,4.1673,28686527.23,1615334399999,115028301.992857,268791,14621661.45,58670468.903786,0,2021-03-09
TUSDUSDT,1615248000000,0.9996,1.0004,0.9989,0.9996,14289485.5,1615334399999,14285578.120719,16243,8632570.43,8630541.393907,0,2021-03-09
IOTAUSDT,1615248000000,1.3019,1.4262,1.29,1.4244,28832802.41,1615334399999,39038022.75484,83061,14815939.14,20079075.019494,0,2021-03-09
XLMUSDT,1615248000000,0.41838,0.4348,0.41274,0.43186,234072475.5,1615334399999,99369753.365716,199304,118166859.3,50164754.293144,0,2021-03-09
ONTUSDT,1615248000000,1.133,1.24,1.0926,1.2132,84066790.15,1615334399999,98814110.627751,244865,41431163.32,48682599.076781,0,2021-03-09
TRXUSDT,1615248000000,0.05306,0.05358,0.05203,0.0532,1353471935.8,1615334399999,71467912.064524,146144,698699146.2,36891105.495269,0,2021-03-09
ETCUSDT,1615248000000,11.7043,12.6641,11.52,12.3956,3395857.09,1615334399999,41167479.570781,103661,1682972.52,20417224.424448,0,2021-03-09
ICXUSDT,1615248000000,1.8922,2.13,1.8323,1.9806,16912034.62,1615334399999,33174647.517144,90344,8527426.49,16730578.358395,0,2021-03-09
NULSUSDT,1615248000000,0.7216,0.7338,0.6523,0.6836,5839121.67,1615334399999,3967872.550165,26142,2697684.7,1834137.584271,0,2021-03-09
VETUSDT,1615248000000,0.065349,0.0679,0.062053,0.064429,2521318158.0,1615334399999,162920712.845862,294549,1278506959.0,82676217.029664,0,2021-03-09
PAXUSDT,1615248000000,0.9996,1.0002,0.9993,0.9994,12617780.03,1615334399999,12613906.346553,10407,6666993.08,6665136.114848,0,2021-03-09
USDCUSDT,1615248000000,0.9995,1.0003,0.9992,0.9997,151984387.56,1615334399999,151943599.953681,66738,73822169.49,73803551.761046,0,2021-03-09
LINKUSDT,1615248000000,31.8227,32.0,30.3639,31.4914,5209845.28,1615334399999,162354930.344317,501889,2508144.65,78173218.766666,0,2021-03-09
WAVESUSDT,1615248000000,10.0892,10.7811,9.9371,10.7134,1032874.82,1615334399999,10732266.835085,39814,525649.7,5463806.872168,0,2021-03-09
BTTUSDT,1615248000000,0.001291,0.00138,0.0012609,0.0013393,30036745223.0,1615334399999,39117685.4552284,128144,14810760752.0,19306954.8264387,0,2021-03-09
ONGUSDT,1615248000000,0.7677,0.77,0.7361,0.7679,5722446.79,1615334399999,4284164.600406,28638,2824941.16,2116538.708804,0,2021-03-09
HOTUSDT,1615248000000,0.0030005,0.0034999,0.0029702,0.0031371,11075246017.0,1615334399999,34777972.3276176,136404,5697802998.0,17909606.4957639,0,2021-03-09
ZILUSDT,1615248000000,0.12545,0.1358,0.12182,0.13457,306838521.7,1615334399999,39655987.516369,115456,152135527.8,19679485.703184,0,2021-03-09
ZRXUSDT,1615248000000,1.4223,1.4757,1.3911,1.4757,10352388.71,1615334399999,14805646.576863,38602,5161048.77,7392271.649385,0,2021-03-09
FETUSDT,1615248000000,0.44255,0.485,0.4249,0.42838,75236630.6,1615334399999,34162760.2773552,103307,37135647.52,16915703.241398,0,2021-03-09
BATUSDT,1615248000000,0.744,0.7647,0.7025,0.7469,32731484.38,1615334399999,23840181.868059,74733,16355269.6,11915789.983102,0,2021-03-09
XMRUSDT,1615248000000,221.02,228.99,218.04,225.16,101112.21848,1615334399999,22582850.4292338,55111,52618.80509,11756437.862458,0,2021-03-09
ZECUSDT,1615248000000,129.54,138.4,127.8,137.69,216384.09227,1615334399999,28924237.1448145,72808,112328.63384,15018580.5199422,0,2021-03-09
IOSTUSDT,1615248000000,0.04463,0.04689,0.04381,0.046748,863576891.0,1615334399999,39255998.519138,70093,429901692.0,19536630.67848,0,2021-03-09
CELRUSDT,1615248000000,0.03046,0.0335,0.02956,0.03332,396270908.2,1615334399999,12446026.24092,68573,192761608.4,6071062.34095,0,2021-03-09
